,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_MONTHLY_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
111,600690.SH,600690,海尔智家,家用电器,True,0.5416,2094.44,"全国社保基金一一三组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
112,603899.SH,603899,晨光文具,文教休闲,True,0.5437000000000001,884.3,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-景顺长城鼎益混合型证券投资基金(LOF)
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金",4.0
113,603345.SH,603345,安井食品,食品,True,0.5523,559.44,"招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
安联环球投资新加坡有限公司-安联神州A股基金(交易所)
全国社保基金四零六组合
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金",5.0
114,601866.SH,601866,中远海发,水运,True,0.5552,272.87,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
兴业全球基金-上海银行-中国海运(集团)总公司",4.0
115,300347.SZ,300347,泰格医药,医疗保健,True,0.5577000000000001,963.91,"高瓴资本管理有限公司-HCM中国基金
香港中央结算有限公司(陆股通)
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中央汇金资产管理有限责任公司",5.0
116,300243.SZ,300243,瑞丰高材,化工原料,True,0.5649,31.36,"深圳市金格投资管理有限公司-金格一号私募证券投资基金
上海通怡投资管理有限公司-通怡海川3号私募证券投资基金
中央汇金资产管理有限责任公司",3.0
117,002601.SZ,002601,龙蟒佰利,化工原料,True,0.5765,595.4,"中国长城资产管理股份有限公司
香港中央结算有限公司(陆股通)",2.0
118,600763.SH,600763,通策医疗,医疗保健,True,0.5886,1016.27,"浙江存济医疗教育基金会
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
深圳市新智达投资管理有限公司-新智达成长一号基金",8.0
119,600882.SH,600882,妙可蓝多,乳制品,True,0.5893999999999999,243.67,"兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金",4.0
120,000762.SZ,000762,西藏矿业,小金属,True,0.5911,103.64,中央汇金资产管理有限责任公司,1.0
121,300015.SZ,300015,爱尔眼科,医疗保健,True,0.5967,2743.8,"高瓴资本管理有限公司-HCM中国基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
中央汇金资产管理有限责任公司",5.0
122,601966.SH,601966,玲珑轮胎,汽车配件,True,0.5971,641.36,"中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
全国社保基金一零一组合
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四一八组合",6.0
123,000155.SZ,000155,川能动力,新型电力,True,0.6076,217.55,中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,1.0
124,002027.SZ,002027,分众传媒,影视音像,True,0.6159,1651.26,"中国工商银行股份有限公司-富国创新科技混合型证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四一六组合
中金公司-阿里网络-祥瑞1号定向资产管理计划",5.0
125,002738.SZ,002738,中矿资源,小金属,True,0.6187,83.09,"中央汇金资产管理有限责任公司
东方富海(芜湖)股权投资基金管理企业(有限合伙)
上海并购股权投资基金合伙企业(有限合伙)",3.0
126,603806.SH,603806,福斯特,塑料,True,0.6303,835.73,"香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-易方达裕丰回报债券型证券投资基金
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
中国工商银行股份有限公司-易方达安心回报债券型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划",5.0
127,603915.SH,603915,国茂股份,机械基件,True,0.6373,55.36,"上海国悦君安股权投资基金管理有限公司-长兴国悦君安企业投资中心(有限合伙)
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅任昊优选致福私募证券投资基金
招商银行股份有限公司-广发新经济混合型发起式证券投资基金
中国工商银行-广发聚丰混合型证券投资基金",5.0
128,300712.SZ,300712,永福股份,建筑工程,True,0.6521000000000001,49.17,中国-比利时直接股权投资基金,1.0
129,000902.SZ,000902,新洋丰,农药化肥,True,0.6537,223.62,"基本养老保险基金一零零三组合
长安国际信托股份有限公司-长安信托-新洋丰员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
全国社保基金五零二组合",5.0
130,600309.SH,600309,万华化学,化工原料,True,0.6703,1665.79,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
全国社保基金一零三组合
全国社保基金一零八组合
全国社保基金一一一组合
中央汇金资产管理有限责任公司
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)",7.0
131,300443.SZ,300443,金雷股份,专用机械,True,0.6752,68.32,"中国农业银行股份有限公司-申万菱信创业板量化精选股票型证券投资基金
全国社保基金四一三组合
中国建设银行股份有限公司-信达澳银领先增长混合型证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金",5.0
132,000301.SZ,000301,东方盛虹,化纤,True,0.6801,263.93,"陕西省国际信托股份有限公司-陕国投·东方盛虹第一期2号员工持股集合资金信托计划
陕西省国际信托股份有限公司-陕国投·东方盛虹第一期员工持股集合资金信托计划
国开发展基金有限公司
香港中央结算有限公司(陆股通)
上海迎水投资管理有限公司-迎水征东2号私募证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
陕西省国际信托股份有限公司-陕国投·东方盛虹控股股东及其关联企业第一期员工持股集合资金信托计划",7.0
133,002466.SZ,002466,天齐锂业,小金属,True,0.6881,996.05,"中国工商银行-汇添富均衡增长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",5.0
134,002407.SZ,002407,多氟多,化工原料,True,0.6928,148.0,"北京中证焦桐投资基金(有限合伙)
汇丰晋信沪港深股票型证券投资基金
香港中央结算有限公司(陆股通)
中证500交易型开放式指数证券投资基金
红土创新基金-银河证券-深圳市创新投资集团有限公司",5.0
135,603026.SH,603026,石大胜华,化工原料,True,0.6935,132.23,"全国社保基金一一三组合
中国工商银行股份有限公司-中欧创新成长灵活配置混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)",5.0
136,300390.SZ,300390,天华超净,元器件,True,0.716,108.84,,0.0
137,002460.SZ,002460,赣锋锂业,小金属,True,0.7222999999999998,1088.18,"兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",5.0
138,300593.SZ,300593,新雷能,电气设备,True,0.738,45.32,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
招商银行股份有限公司-信达澳银研究优选混合型证券投资基金",2.0
139,603110.SH,603110,东方材料,染料涂料,True,0.7559,72.84,,0.0
140,002064.SZ,002064,华峰化学,化纤,True,0.7705,206.18,"中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
上海高毅资产管理合伙企业(有限合伙)-高毅利伟精选唯实基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
中央汇金资产管理有限责任公司
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
招商银行股份有限公司-兴全合润分级混合型证券投资基金",7.0
141,000039.SZ,000039,中集集团,轻工机械,True,0.8099,269.57,"中欧基金-农业银行-中欧中证金融资产管理计划
香港中央结算有限公司(陆股通)
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
河南伊洛投资管理有限公司-华中3号伊洛私募证券投资基金
河南伊洛投资管理有限公司-君行10号私募基金
香港中央结算(代理人)有限公司
河南伊洛投资管理有限公司-君安9号伊洛私募证券投资基金
中央汇金资产管理有限责任公司",8.0
142,002240.SZ,002240,盛新锂能,小金属,True,0.8138,205.74,"全国社保基金一一六组合
中央企业贫困地区产业投资基金股份有限公司",2.0
143,603799.SH,603799,华友钴业,小金属,True,0.8810000000000001,1080.69,"中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发价值优势混合型证券投资基金",4.0
144,600409.SH,600409,三友化工,化工原料,True,0.8881,243.8,"国泰基金管理有限公司-社保基金四二一组合
香港中央结算有限公司(陆股通)
平安资产-工商银行-平安资产如意28号保险资产管理产品
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司",5.0
145,600660.SH,600660,福耀玻璃,汽车配件,True,0.8998,1191.78,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
河仁慈善基金会
汇添富基金管理股份有限公司-社保基金1103组合",4.0
146,600176.SH,600176,中国巨石,玻璃,True,0.9164999999999999,837.05,"基本养老保险基金八零八组合
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
中央汇金资产管理有限责任公司
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金",7.0
147,002568.SZ,002568,百润股份,红黄酒,True,0.9234,413.04,"中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金",4.0
148,002493.SZ,002493,荣盛石化,化纤,True,0.9297000000000001,2116.53,"中国银行股份有限公司-富国创新趋势股票型证券投资基金
陕西省国际信托股份有限公司-陕国投·财富90号单一资金信托
香港中央结算有限公司(陆股通)
华润深国投信托有限公司-华润信托·星海3号单一资金信托
财通基金-建设银行-财通基金-海港1号资产管理计划",5.0
149,300888.SZ,300888,稳健医疗,医疗保健,True,0.9596,87.32,"中国银行股份有限公司-招商创新增长混合型证券投资基金
中国农业银行股份有限公司-交银施罗德定期支付双息平衡混合型证券投资基金
中国银行股份有限公司-招商医药健康产业股票型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国银行股份有限公司-招商丰盈积极配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金",6.0
150,600438.SH,600438,通威股份,饲料,True,0.9602999999999999,1964.7,"交通银行股份有限公司-南方成长先锋混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
华能贵诚信托有限公司-华能信托·丹华成长集合资金信托计划
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金",8.0
151,000626.SZ,000626,远大控股,商贸代理,True,0.9804,67.23,,0.0
152,300763.SZ,300763,锦浪科技,电气设备,True,1.0134,107.37,"中信银行股份有限公司-中银智能制造股票型证券投资基金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金
中国农业银行股份有限公司-申万菱信新能源汽车主题灵活配置混合型证券投资基金",4.0
153,002747.SZ,002747,埃斯顿,机械基件,True,1.0136,268.61,"中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-富国周期优势混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国工商银行-广发聚丰混合型证券投资基金",5.0
154,300323.SZ,300323,华灿光电,半导体,True,1.1113,123.83,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
155,300726.SZ,300726,宏达电子,元器件,True,1.1267,145.83,"中国工商银行-南方绩优成长股票型证券投资基金
前海方舟资产管理有限公司
招商银行股份有限公司-华夏成长精选6个月定期开放混合型发起式证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
天津宏湘资产管理合伙企业(有限合伙)",5.0
156,002594.SZ,002594,比亚迪,汽车整车,True,1.1328999999999998,2912.52,"建信基金-农业银行-华鑫信托-华鑫信托·华融金融小镇-九智1号集合资金信托计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
157,002444.SZ,002444,巨星科技,轻工机械,True,1.1425,357.19,"招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中央汇金资产管理有限责任公司",8.0
158,603185.SH,603185,上机数控,机床制造,True,1.2292,139.86,"兴业银行股份有限公司-中银顺兴回报一年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-富国创业板两年定期开放混合型证券投资基金",3.0
159,300274.SZ,300274,阳光电源,电气设备,True,1.9113,1038.3,"交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四一三组合
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
挪威中央银行-自有资金
中央汇金资产管理有限责任公司",7.0
160,689009.SH,689009,九号公司-UWD,专用机械,True,2.2149,62.45,,0.0
161,300919.SZ,300919,中伟股份,化工原料,True,2.322,41.21,,0.0
162,300894.SZ,300894,火星人,家用电器,True,2.4826,23.14,,0.0
163,300896.SZ,300896,爱美客,医疗保健,True,2.5954,208.05,"全国社保基金六零二组合
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划",7.0
164,300850.SZ,300850,新强联,机械基件,True,3.2552000000000003,49.21,,0.0
