,ts_code,symbol,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_LASTPRICE,concept
200,002923.SZ,002923,润都股份,化学制药,2.41,1.0,0.0,27.28,"医药, 化学药, 工业大麻, "
201,002032.SZ,002032,苏泊尔,家用电器,2.41,2.0,1.0,67.77,"MSCI, 新进指数成份股, 大消费, 东盟博览会, 回购, 小家电, 家电, "
202,002543.SZ,002543,万和电气,家用电器,2.4,2.0,0.0,15.51,"阿里巴巴概念股, 厨卫家电, 工业自动化, 家电, 智能制造, 创投, "
203,300487.SZ,300487,蓝晓科技,化工原料,2.4,2.0,0.0,33.1,"社保重仓, 业绩预增, 锂电池, 新能源汽车, 强势人气股, "
204,600763.SH,600763,通策医疗,医疗保健,2.38,7.0,0.0,77.28,"健康中国, 二胎, 民营医院, 业绩预增, "
205,603980.SH,603980,吉华集团,染料涂料,2.37,1.0,0.0,16.38,"业绩预增, 染料, "
206,600221.SH,600221,海航控股,空运,2.36,1.0,0.0,2.19,"破净股, 海南自由贸易港, 低价股, 自贸区, 自由贸易港, 资产重组, 海南, 民航, "
207,300192.SZ,300192,科斯伍德,染料涂料,2.36,1.0,0.0,9.23,"教育, 业绩预增, "
208,002687.SZ,002687,乔治白,服饰,2.35,1.0,0.0,7.04,"回购, 纺织服装, 股权转让, 壳公司, "
209,601012.SH,601012,隆基股份,半导体,2.34,1.0,0.0,22.7,"白马股, MSCI, 乡村振兴, 光伏, 举牌股, "
210,002609.SZ,002609,捷顺科技,软件服务,2.33,2.0,0.0,8.09,"阿里巴巴概念股, 物联网, 高质押率, 智慧停车, 互联网金融, 移动支付, 大数据, 人工智能, 国产软件, 股权转让, 共享经济, 智慧安防, 独角兽, 蚂蚁金服概念股, 人脸识别, "
211,300400.SZ,300400,劲拓股份,专用机械,2.33,2.0,1.0,19.53,"OLED, 工业自动化, 智能制造, 举牌股, 3D玻璃, 苹果产业链, 机器视觉, "
212,002359.SZ,002359,北讯集团,通信设备,2.33,6.0,1.0,10.97,"特高压, 业绩预增, 物联网, 定增破发, 智慧停车, "
213,300443.SZ,300443,金雷股份,专用机械,2.32,1.0,0.0,15.13,"风电, 年报季报, "
214,002884.SZ,002884,凌霄泵业,专用机械,2.31,2.0,0.0,29.46,"回购, 高送转, "
215,600226.SH,600226,瀚叶股份,农药化肥,2.31,1.0,0.0,4.53,"有色-锆, 教育, 核电, 有色金属, 大数据, 动物保健, 资产重组, 独角兽, 游戏, 体育产业, 创投, "
216,002194.SZ,002194,*ST凡谷,通信设备,2.29,4.0,1.0,18.99,"5G, 教育, 华为产业链, 回购, 股权转让, ST股, 壳公司, "
217,002258.SZ,002258,利尔化学,农药化肥,2.29,1.0,0.0,15.48,"农药, 草铵膦, "
218,300680.SZ,300680,隆盛科技,汽车配件,2.27,1.0,0.0,19.78,"高送转-预期, 汽车零部件, 定增破发, 燃料电池, "
219,300596.SZ,300596,利安隆,化工原料,2.27,1.0,0.0,35.31,"高送转-预期, 筹码集中, 资产重组, "
220,300670.SZ,300670,大烨智能,电气设备,2.27,1.0,0.0,15.49,"储能, 工业互联网, "
221,300286.SZ,300286,安科瑞,电器仪表,2.27,1.0,0.0,10.78,"回购, 新能源汽车, 充电桩, "
222,600167.SH,600167,联美控股,供气供热,2.25,2.0,0.0,13.51,"MSCI, 小米概念股, 3D感应, 人脸识别, "
223,002769.SZ,002769,普路通,仓储物流,2.25,1.0,0.0,11.14,"供应链金融, 小米概念股, 快递物流, 跨境电商, 股权转让, 股权争夺, 国资入股, "
224,600859.SH,600859,王府井,百货,2.24,1.0,0.0,18.35,"北京城市规划, 社保重仓, 新零售, 京东金融概念股, 独角兽, "
225,300296.SZ,300296,利亚德,半导体,2.23,1.0,0.0,8.98,"MSCI, 新进指数成份股, 兜底式增持, 定增破发, 半导体, VR&AR, LED, "
226,300658.SZ,300658,延江股份,纺织,2.22,1.0,0.0,15.0,"二胎, 纺织服装, 人民币贬值受益, "
227,600276.SH,600276,恒瑞医药,化学制药,2.21,2.0,0.0,65.75,"白马股, MSCI, 健康中国, 大消费, PD-1抑制剂, 医药, 创新药, 化学药, "
228,600873.SH,600873,梅花生物,食品,2.21,1.0,0.0,5.16,"调味品, 回购, 食品, 医药, 疫苗, 西藏, "
229,600315.SH,600315,上海家化,日用化工,2.21,2.0,0.0,30.2,"MSCI, 阿里巴巴概念股, 大消费, 二胎, 化妆品, "
230,603776.SH,603776,永安行,公共交通,2.21,1.0,0.0,24.97,"新能源整车, 回购, 物联网, 新能源汽车, 共享经济, 独角兽, 蚂蚁金服概念股, "
231,601166.SH,601166,兴业银行,银行,2.2,2.0,0.0,19.92,"银行, MSCI, 破净股, "
232,601515.SH,601515,东风股份,广告包装,2.2,1.0,0.0,9.96,"食品, 乳业（奶粉）, 包装印刷, 工业大麻, "
233,300376.SZ,300376,易事特,电气设备,2.2,1.0,0.0,5.94,"光伏, 储能, 工业自动化, 高质押率, 燃料电池, 智能制造, 新能源汽车, 股权转让, 充电桩, "
234,600266.SH,600266,北京城建,区域地产,2.19,2.0,0.0,10.72,"雄安-地产, 北京城市规划, 参股券商, 破净股, 房地产, 雄安新区, 京津冀, 创投, "
235,600070.SH,600070,浙江富润,纺织,2.18,4.0,0.0,9.86,"华为产业链, 回购, 大数据, 印染, 独角兽, "
236,600067.SH,600067,冠城大通,全国地产,2.18,1.0,0.0,4.71,"回购, 破净股, 储能, 房地产, 互联网金融, "
237,300242.SZ,300242,佳云科技,互联网,2.17,2.0,0.0,4.8,"百度概念股, 小米概念股, "
238,600126.SH,600126,杭钢股份,普钢,2.17,1.0,0.0,5.2,"钢铁, 浙江国企改革, "
239,600129.SH,600129,太极集团,中成药,2.17,1.0,0.0,11.35,"医药商业, 重庆国企改革, 业绩预增, 医药, 中药, 国资入股, "
240,002589.SZ,002589,瑞康医药,医药商业,2.15,1.0,0.0,7.71,"医药商业, 回购, 医药, 互联网医疗, "
241,300054.SZ,300054,鼎龙股份,化工原料,2.14,1.0,0.0,9.11,"回购, 半导体, 国产芯片, "
242,600677.SH,600677,航天通信,通信设备,2.14,1.0,0.0,15.44,"央企改革, 军工研究所, 业绩预增, 军工, 军民融合, 无人机, "
243,600382.SH,600382,广东明珠,商贸代理,2.13,2.0,0.0,10.36,"破净股, 房地产, 铁矿石, "
244,000333.SZ,000333,美的集团,家用电器,2.13,2.0,0.0,52.4,"白马股, MSCI, 阿里巴巴概念股, 大消费, 东盟博览会, 回购, 物联网, 小家电, 工业自动化, 白色家电, 家电, 小米概念股, 智能制造, 人民币贬值受益, 工业互联网, 无人商店, 机器人, "
245,002066.SZ,002066,瑞泰科技,其他建材,2.13,2.0,1.0,9.03,"央企改革, 耐火材料, "
246,002438.SZ,002438,江苏神通,机械基件,2.13,1.0,0.0,7.7,"一带一路, 核电, 业绩预增, 大气治理, 环保, 举牌股, "
247,000783.SZ,000783,长江证券,证券,2.13,1.0,0.0,7.88,"MSCI, 券商, 举牌股, "
248,300578.SZ,300578,会畅通讯,通信设备,2.1,8.0,1.0,27.15,"业绩预增, 大数据, 资产重组, "
249,300566.SZ,300566,激智科技,元器件,2.1,4.0,0.0,19.91,"OLED, 华为产业链, 小米概念股, LED, "
250,603266.SH,603266,天龙股份,塑料,2.09,3.0,0.0,24.37,
251,002692.SZ,002692,远程股份,电气设备,2.08,1.0,0.0,4.07,"特高压, 军工, 军民融合, "
252,000759.SZ,000759,中百集团,超市连锁,2.08,1.0,0.0,8.07,"新零售, 业绩预增, "
253,600801.SH,600801,华新水泥,水泥,2.08,2.0,1.0,27.02,"MSCI, 业绩预增, 水泥, "
254,600729.SH,600729,重庆百货,百货,2.08,2.0,0.0,34.9,"高送转-预期, 重庆国企改革, 互联网金融, 股权转让, "
255,600000.SH,600000,浦发银行,银行,2.06,2.0,0.0,11.97,"银行, MSCI, 破净股, 信托, "
256,600682.SH,600682,南京新百,百货,2.06,5.0,0.0,15.49,"健康中国, 养老产业, 定增破发, 高质押率, 医药, 创新药, 精准医疗, "
257,002044.SZ,002044,美年健康,医疗保健,2.06,1.0,0.0,15.31,"MSCI, 民营医院, "
258,300463.SZ,300463,迈克生物,医疗保健,2.06,4.0,0.0,22.69,"基因测序, 医疗器械, 体外诊断, "
259,600843.SH,600843,上工申贝,纺织机械,2.06,2.0,1.0,7.94,"上海国企改革, "
260,603345.SH,603345,安井食品,食品,2.06,9.0,1.0,45.46,"海底捞概念股, 社保重仓, 独角兽, "
261,000799.SZ,000799,酒鬼酒,白酒,2.04,2.0,0.0,24.32,"央企改革, 白酒, "
262,603708.SH,603708,家家悦,超市连锁,2.04,2.0,0.0,26.9,"社保重仓, 新零售, 快递物流, "
263,300232.SZ,300232,洲明科技,半导体,2.04,1.0,0.0,13.02,"兜底式增持, 国产操作系统, LED, "
264,603501.SH,603501,韦尔股份,半导体,2.04,1.0,0.0,54.8,"回购, 小米概念股, 半导体, 国产芯片, 资产重组, "
265,000564.SZ,000564,供销大集,百货,2.03,2.0,1.0,3.44,"新进指数成份股, 新零售, 破净股, 智慧物流, 高质押率, 智能制造, 快递物流, 无人商店, "
266,000046.SZ,000046,泛海控股,全国地产,2.03,1.0,0.0,7.1,"北汽新能源, 蔚来汽车概念股, 参股券商, 信托, 高质押率, 房地产, "
267,002697.SZ,002697,红旗连锁,超市连锁,2.02,2.0,0.0,6.08,"阿里巴巴概念股, 社保重仓, 新零售, 业绩预增, 股权转让, 共享经济, 年报季报, "
268,002354.SZ,002354,天神娱乐,互联网,2.02,1.0,0.0,4.73,"破净股, 定增破发, 海南自由贸易港, 互联网金融, 自贸区, 自由贸易港, 独角兽, 游戏, 手游, "
269,600338.SH,600338,西藏珠峰,铅锌,2.02,1.0,0.0,26.99,"有色-锌, 有色金属, 西藏, "
270,603883.SH,603883,老百姓,医药商业,2.01,2.0,0.0,58.06,"MSCI, 医药商业, 医药, "
271,600988.SH,600988,赤峰黄金,黄金,2.01,1.0,0.0,4.16,"内蒙古, 人民币贬值受益, 资产重组, 黄金, "
272,600810.SH,600810,神马股份,化纤,2.01,3.0,0.0,15.28,"业绩预增, 锦纶（尼龙）, 债转股-AMC, "
