,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_FLOAT_HOLDERS
157,000623.SZ,000623,吉林敖东,化学制药,True,15.73,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
158,600055.SH,600055,万东医疗,医疗保健,True,16.01,"上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
上海盛宇股权投资中心(有限合伙)-盛宇十二号私募证券投资基金"
159,603367.SH,603367,辰欣药业,化学制药,True,16.17,香港中央结算有限公司(陆股通)
160,300171.SZ,300171,东富龙,医疗保健,True,16.18,汇添富基金管理股份有限公司-社保基金一五零二组合
161,600535.SH,600535,天士力,中成药,True,16.22,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
162,300404.SZ,300404,博济医药,医疗保健,True,16.23,富兴投资基金(广州)有限公司-富兴璀璨6号私募证券投资基金
163,600380.SH,600380,健康元,化学制药,True,16.24,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
基本养老保险基金一六零一一组合
全国社保基金一零八组合
博时基金管理有限公司-社保基金四一九组合
全国社保基金五零二组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零八组合
全国社保基金五零二组合
博时基金管理有限公司-社保基金四一九组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实医疗保健股票型证券投资基金
基本养老保险基金一六零一一组合"
164,300143.SZ,300143,盈康生命,医疗保健,True,16.68,"浙商金汇信托股份有限公司-浙金·天府1号证券投资集合资金信托计划
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合"
165,002332.SZ,002332,仙琚制药,生物制药,True,16.84,"中央汇金资产管理有限责任公司
国泰基金管理有限公司-社保基金四二一组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
齐鲁证券资管-民生银行-齐鲁民生2号集合资产管理计划
全国社保基金六零二组合"
166,002262.SZ,002262,恩华药业,化学制药,True,16.86,"香港中央结算有限公司(陆股通)
上海宽远资产管理有限公司-宽远价值进取证券投资基金
中国建设银行股份有限公司-鹏华优选价值股票型证券投资基金"
167,002317.SZ,002317,众生药业,中成药,True,17.16,"全国社保基金六零四组合
招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)"
168,603880.SH,603880,南卫股份,医疗保健,True,17.26,
169,300519.SZ,300519,新光药业,中成药,True,17.29,
170,603987.SH,603987,康德莱,医疗保健,True,17.31,"中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
平安资管-邮储银行-如意10号资产管理产品
全国社保基金五零二组合
基本养老保险基金一六零四一组合"
171,600329.SH,600329,中新药业,中成药,True,17.32,中央汇金资产管理有限责任公司
172,600867.SH,600867,通化东宝,生物制药,True,17.43,"汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金混合型组合
汇添富基金管理股份有限公司-社保基金1103组合
国家第一养老金信托公司-自有资金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)"
173,002907.SZ,002907,华森制药,化学制药,True,17.51,"香港中央结算有限公司(陆股通)
中意资管-浦发银行-中意资产-股票精选19号资产管理产品
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
174,300238.SZ,300238,冠昊生物,医疗保健,True,17.81,"广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金
云南国际信托有限公司-云信-弘瑞29号集合资金信托计划
浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托"
175,300009.SZ,300009,安科生物,生物制药,True,17.9,"中国工商银行股份有限公司-博时精选混合型证券投资基金
上海固信资产管理有限公司-长三角(上海)产业创新股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)"
176,002022.SZ,002022,科华生物,医疗保健,True,17.95,"中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划"
177,600976.SH,600976,健民集团,中成药,True,17.97,"中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
泰康资管-交通银行-泰康资产管理有限责任公司优势精选资产管理产品"
178,300439.SZ,300439,美康生物,医疗保健,True,18.07,广东金百合财富管理有限公司-金百合八号证券投资基金
179,300206.SZ,300206,理邦仪器,医疗保健,True,18.24,"云南国际信托有限公司-理邦仪器1号员工持股集合资金信托计划
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金"
180,603718.SH,603718,海利生物,生物制药,True,18.26,
181,601607.SH,601607,上海医药,医药商业,True,18.38,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金六零四组合
银华基金-农业银行-银华中证金融资产管理计划
全国社保基金四一二组合"
182,600998.SH,600998,九州通,医药商业,True,18.62,"中国信达资产管理股份有限公司
楚昌投资-海通证券-19楚昌EB01担保及信托财产专户
香港中央结算有限公司(陆股通)
北京博润银泰投资管理有限公司-博润银泰多策略7号私募证券投资基金
楚昌投资-海通证券-19楚昌EB02担保及信托财产专户"
183,300149.SZ,300149,量子生物,生物制药,True,18.79,香港中央结算有限公司(陆股通)
184,002873.SZ,002873,新天药业,中成药,True,18.88,武汉惠人生物创业投资基金中心(有限合伙)
185,002755.SZ,002755,奥赛康,化学制药,True,18.9,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
186,600216.SH,600216,浙江医药,化学制药,True,19.26,"中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金"
187,603139.SH,603139,康惠制药,中成药,True,19.35,"陕西德同福方投资管理有限公司-陕西省新材料高技术创业投资基金(有限合伙)
中国建设银行股份有限公司-光大保德信风格轮动混合型证券投资基金"
188,300453.SZ,300453,三鑫医疗,医疗保健,True,19.44,"中国工商银行股份有限公司-融通医疗保健行业混合型证券投资基金
中航信托股份有限公司-中航信托·天顺【2019】113号江西国资支持民营企业专项单一资金信托"
189,300497.SZ,300497,富祥药业,化学制药,True,19.57,"中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金
上海秦陕资产管理有限公司-秦陕璟琰2号证券投资私募基金"
190,300146.SZ,300146,汤臣倍健,医疗保健,True,19.69,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
前海开源再融资主题精选股票型证券投资基金
易方达创业板交易型开放式指数证券投资基金"
191,002287.SZ,002287,奇正藏药,中成药,True,20.64,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司"
192,002923.SZ,002923,润都股份,化学制药,True,20.76,广东中科白云新兴产业创业投资基金有限公司
193,002675.SZ,002675,东诚药业,化学制药,True,20.95,"香港中央结算有限公司(陆股通)
全国社保基金六零二组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金"
194,002422.SZ,002422,科伦药业,化学制药,True,21.0,"香港中央结算有限公司(陆股通)
重庆国际信托股份有限公司-创赢投资10号集合资金信托计划"
195,300562.SZ,300562,乐心医疗,医疗保健,True,21.91,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金"
196,300485.SZ,300485,赛升药业,生物制药,True,22.03,
197,603368.SH,603368,柳药股份,医药商业,True,22.95,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)"
198,002019.SZ,002019,亿帆医药,化学制药,True,22.97,"香港中央结算有限公司(陆股通)
深圳国调招商并购股权投资基金合伙企业(有限合伙)
江苏一带一路投资基金(有限合伙)
金元顺安基金-宁波银行-华润深国投信托-华润信托·韶夏增利32号单一资金信托
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
199,300406.SZ,300406,九强生物,医疗保健,True,23.0,"香港中央结算有限公司(陆股通)
全国社保基金四一一组合"
200,688098.SH,688098,申联生物,生物制药,True,23.28,
201,000739.SZ,000739,普洛药业,化学制药,True,23.29,"香港中央结算有限公司(陆股通)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)"
202,603351.SH,603351,威尔药业,化学制药,True,23.36,"江苏人才创新创业投资二期基金(有限合伙)
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金"
203,600993.SH,600993,马应龙,中成药,True,24.25,"中国农业银行股份有限公司-大成睿享混合型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金五零三组合
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
摩根士丹利投资管理公司-摩根士丹利中国A股基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金"
204,688108.SH,688108,赛诺医疗,医疗保健,True,24.29,深圳前海汇富雪球基金管理有限公司-汇富雪球医药医疗大健康一号基金
205,002399.SZ,002399,海普瑞,化学制药,True,25.04,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金"
206,300584.SZ,300584,海辰药业,化学制药,True,25.28,"西藏信托有限公司-西藏信托-智臻33号集合资金信托计划
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金"
207,000963.SZ,000963,华东医药,化学制药,True,25.3,"香港中央结算有限公司(陆股通)
全国社保基金一零六组合
泰康资产管理有限责任公司-积极配置投资产品
基本养老保险基金一五零四一组合
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划"
208,600566.SH,600566,济川药业,中成药,True,25.46,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
全国社保基金一一六组合
中央汇金资产管理有限责任公司
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-东方红睿玺三年定期开放灵活配置混合型证券投资基金"
209,300452.SZ,300452,山河药辅,化学制药,True,26.25,"中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安灵活配置混合型证券投资基金"
210,002393.SZ,002393,力生制药,化学制药,True,26.37,中央汇金资产管理有限责任公司
211,002653.SZ,002653,海思科,化学制药,True,26.61,"陕西省国际信托股份有限公司-陕国投·易泓16号证券投资集合资金信托计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金六零二组合"
212,603579.SH,603579,荣泰健康,医疗保健,True,26.82,香港中央结算有限公司(陆股通)
213,300396.SZ,300396,迪瑞医疗,医疗保健,True,26.88,"中央汇金资产管理有限责任公司
上海仟榕资产管理有限公司-仟晟4号私募基金
上海仟榕资产管理有限公司-仟晟3号私募基金"
214,603456.SH,603456,九洲药业,化学制药,True,27.1,"中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
全国社保基金六零二组合"
215,600085.SH,600085,同仁堂,中成药,True,27.12,"全国社保基金一零三组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
216,600079.SH,600079,人福医药,化学制药,True,27.22,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金一一三组合
中央汇金资产管理有限责任公司
基本养老保险基金八零二组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金一一三组合
中央汇金资产管理有限责任公司
基本养老保险基金八零二组合"
217,002030.SZ,002030,达安基因,生物制药,True,27.28,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
218,603566.SH,603566,普莱柯,生物制药,True,27.69,
219,600645.SH,600645,中源协和,生物制药,True,28.25,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
220,002950.SZ,002950,奥美医疗,医疗保健,True,28.38,"长江经济带(湖北)产业并购基金合伙企业(有限合伙)
宁波星邻星投资管理有限公司-常州五星钛信绿色股权投资基金合伙企业(有限合伙)"
221,300583.SZ,300583,赛托生物,生物制药,True,28.41,
222,002581.SZ,002581,未名医药,生物制药,True,28.51,
223,603858.SH,603858,步长制药,中成药,True,28.85,"香港中央结算有限公司(陆股通)
蓝色经济区产业投资基金(有限合伙)"
224,300326.SZ,300326,凯利泰,医疗保健,True,29.1,"高瓴资本管理有限公司-HCM中国基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)"
225,002001.SZ,002001,新和成,化学制药,True,29.1,"招商银行股份有限公司-睿远成长价值混合型证券投资基金
财通基金-浦发银行-粤财信托-粤财信托·陕投富盈5号单一资金信托计划
香港中央结算有限公司(陆股通)
上海重阳战略投资有限公司-重阳战略汇智基金
挪威中央银行-自有资金
中央汇金资产管理有限责任公司"
226,000999.SZ,000999,华润三九,中成药,True,29.19,"香港中央结算有限公司(陆股通)
全国社保基金一零三组合
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
中央汇金资产管理有限责任公司
摩根士丹利投资管理公司-摩根士丹利中国A股基金"
227,002864.SZ,002864,盘龙药业,中成药,True,29.58,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
228,603811.SH,603811,诚意药业,化学制药,True,29.6,全国社保基金六零四组合
229,002294.SZ,002294,信立泰,化学制药,True,29.66,"香港中央结算有限公司(陆股通)
北京市中国人民大学教育基金会
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司"
230,000004.SZ,000004,国农科技,生物制药,True,29.84,"中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中科汇通(深圳)股权投资基金有限公司
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
交银施罗德基金-宁波银行-交银施罗德恒远一号集合资产管理计划"
231,002382.SZ,002382,蓝帆医疗,医疗保健,True,30.11,"中泰证券资管-证券行业支持民企发展中泰资管2号FOF集合资管计划-证券行业支持民企发展系列之中泰资管11号单一资产管理计划
富安达基金-南京银行-富安达-富享14号股票型资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
共青城胜恒投资管理有限公司-胜恒普惠一期私募投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金"
232,300233.SZ,300233,金城医药,化学制药,True,30.75,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
海通证券资管-工商银行-海通投融宝1号集合资产管理计划
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
香港中央结算有限公司(陆股通)"
233,002603.SZ,002603,以岭药业,中成药,True,31.19,"广东省铁路发展基金有限责任公司
香港中央结算有限公司(陆股通)"
234,300436.SZ,300436,广生堂,化学制药,True,31.61,"奥华集团-华福证券-19奥华E1担保及信托财产专户
奥华集团-华福证券-19奥华E2担保及信托财产专户"
235,300298.SZ,300298,三诺生物,医疗保健,True,32.14,"香港中央结算有限公司(陆股通)
广东省铁路发展基金有限责任公司
湖南省信托有限责任公司-湖南信托·三诺生物1号集合资金信托计划
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金"
236,600332.SH,600332,白云山,中成药,True,32.33,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划"
237,000915.SZ,000915,山大华特,化学制药,True,32.75,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
广发基金-国新投资有限公司-广发基金-国新2号单一资产管理计划
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
广发基金-中国银行-中银国际证券有限责任公司"
238,688389.SH,688389,普门科技,医疗保健,True,32.8,中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金
239,600196.SH,600196,复星医药,化学制药,True,33.85,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一零组合
全国社保基金一一三组合
基本养老保险基金八零二组合"
240,603896.SH,603896,寿仙谷,中成药,True,33.88,
241,600521.SH,600521,华海药业,化学制药,True,33.93,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一零五组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金"
242,688505.SH,688505,复旦张江,化学制药,True,34.03,
243,603222.SH,603222,济民制药,化学制药,True,34.3,"深圳前海正帆投资管理有限公司-正帆敏行4号私募证券投资基金
深圳前海正帆投资管理有限公司-正帆敏行3号私募证券投资基金"
244,300363.SZ,300363,博腾股份,化学制药,True,34.56,"重庆慧林股权投资基金合伙企业(有限合伙)
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
中国工商银行-广发聚丰混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金三号(有限合伙)
中央汇金资产管理有限责任公司"
245,300246.SZ,300246,宝莱特,医疗保健,True,35.08,"中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金
中央汇金资产管理有限责任公司
中信信托有限责任公司-中信价值管理型金融投资集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托·锐进31期清水源证券投资集合资金信托计划"
246,300244.SZ,300244,迪安诊断,医疗保健,True,35.3,"香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司
北信瑞丰资产-民生银行-北信瑞丰资产民生民生凤凰1号专项资产管理计划
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司"
247,603439.SH,603439,贵州三力,中成药,True,35.53,
248,000423.SZ,000423,东阿阿胶,中成药,True,35.81,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中央汇金资产管理有限责任公司
瑞银资产管理(新加坡)有限公司-瑞银卢森堡投资SICAV"
249,002223.SZ,002223,鱼跃医疗,医疗保健,True,36.4,"全国社保基金四一八组合
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
香港中央结算有限公司(陆股通)"
250,300003.SZ,300003,乐普医疗,医疗保健,True,36.52,"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
鼎晖投资咨询新加坡有限公司-鼎晖稳健成长A股基金
全国社保基金一零四组合
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
全国社保基金五零三组合
中国信达资产管理股份有限公司
挪威中央银行-自有资金
中央汇金资产管理有限责任公司
全国社保基金一一七组合
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
海通证券资管-工商银行-海通投融宝1号集合资产管理计划"
251,002727.SZ,002727,一心堂,医药商业,True,37.11,"招商银行股份有限公司-景顺长城品质成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-广发聚丰混合型证券投资基金
中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金"
252,300294.SZ,300294,博雅生物,生物制药,True,37.49,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
北信瑞丰基金-渤海银行-北信瑞丰基金宏瑞2号资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一一四组合
中意资管-招商银行-中意资产-招商银行-定增精选87号资产管理产品"
253,688310.SH,688310,迈得医疗,医疗保健,True,37.59,
254,300753.SZ,300753,爱朋医疗,医疗保健,True,38.4,"全国社保基金五零二组合
交通银行股份有限公司-博时新兴成长混合型证券投资基金"
255,603976.SH,603976,正川股份,医疗保健,True,38.48,
256,603590.SH,603590,康辰药业,化学制药,True,38.76,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
257,300633.SZ,300633,开立医疗,医疗保健,True,39.65,"招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
中金佳泰(天津)股权投资基金合伙企业(有限合伙)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华商盛世成长混合型证券投资基金"
258,300636.SZ,300636,同和药业,化学制药,True,40.03,"中国-比利时直接股权投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
平安资产-邮储银行-如意10号资产管理产品
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金"
259,603387.SH,603387,基蛋生物,医疗保健,True,40.29,"香港中央结算有限公司(陆股通)
宁波梅山保税港区晟维资产管理中心(有限合伙)-晟维汇智证券投资基金"
260,600511.SH,600511,国药股份,医药商业,True,40.67,"全国社保基金一零三组合
香港中央结算有限公司(陆股通)
广发稳健增长证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一一五组合
博时主题行业混合型证券投资基金(LOF)
全国社保基金四一三组合
全国社保基金一零一组合"
261,300723.SZ,300723,一品红,化学制药,True,43.09,"广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金"
262,300015.SZ,300015,爱尔眼科,医疗保健,True,43.45,"香港中央结算有限公司(陆股通)
高瓴资本管理有限公司-HCM中国基金
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中央汇金资产管理有限责任公司"
263,000028.SZ,000028,国药一致,医药商业,True,45.01,"基本养老保险基金一五零六一组合
香港中央结算有限公司(陆股通)
全国社保基金一一八组合
富达基金(香港)有限公司-客户资金
中央汇金资产管理有限责任公司
中国银行股份有限公司-嘉实医疗保健股票型证券投资基金"
264,600161.SH,600161,天坛生物,生物制药,True,45.33,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金"
265,688566.SH,688566,吉贝尔,化学制药,True,45.5,
266,000513.SZ,000513,丽珠集团,化学制药,True,48.01,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
中国华融资产管理股份有限公司
全国社保基金一零八组合
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
中国华融资产管理股份有限公司
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
全国社保基金一零八组合"
267,002773.SZ,002773,康弘药业,化学制药,True,49.6,"招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合泰混合型证券投资基金
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金"
268,002007.SZ,002007,华兰生物,生物制药,True,50.11,"中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中央汇金资产管理有限责任公司
交通银行-易方达50指数证券投资基金"
269,603538.SH,603538,美诺华,化学制药,True,50.98,"平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
上海拿特资产管理有限公司-拿特9号私募证券投资基金"
270,603301.SH,603301,振德医疗,医疗保健,True,51.55,
271,300642.SZ,300642,透景生命,医疗保健,True,51.92,"中国国际金融香港资产管理有限公司-客户资金
中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金"
