,ts_code,symbol,name,industry,COL_MA,COL_LASTPRICE,COL_MA_CLOSE_GAP,COL_MA_10,COL_MA_20,COL_MA_GAP,concept
179,002089.SZ,002089,新海宜,通信设备,6.02,6.5,7.97,6.02,5.68,5.99,"5G, 光通信, 锂电池, 量子通信, 新能源汽车, LED, 创投, "
180,002866.SZ,002866,传艺科技,电脑设备,13.79,14.91,8.12,13.79,13.44,2.6,"PCB板, "
181,300366.SZ,300366,创意信息,软件服务,9.44,10.21,8.16,9.44,9.31,1.4,"5G, 华为产业链, 大数据, 智慧城市, 国产软件, "
182,600748.SH,600748,上实发展,全国地产,11.36,12.3,8.27,11.36,10.73,5.87,"养老产业, 房地产, 土地流转, 上海国企改革, "
183,002148.SZ,002148,北纬科技,互联网,7.65,8.29,8.37,7.65,7.5,2.0,"回购, 物联网, 游戏, 手游, 创投, "
184,000650.SZ,000650,仁和药业,中成药,8.12,8.81,8.5,8.12,7.59,6.98,"医药, 中药, 互联网金融, 互联网医疗, 眼科, "
185,000890.SZ,000890,法尔胜,钢加工,7.45,8.1,8.72,7.45,7.19,3.62,"5G, 供应链金融, 京东金融概念股, 独角兽, "
186,002359.SZ,002359,北讯集团,通信设备,11.2,12.19,8.84,11.2,11.01,1.73,"特高压, 业绩预增, 物联网, 定增破发, 智慧停车, "
187,300341.SZ,300341,麦克奥迪,电气设备,7.22,7.86,8.86,7.22,6.95,3.88,
188,603226.SH,603226,菲林格尔,家居用品,22.74,24.8,9.06,22.74,21.47,5.92,"家具家居, "
189,002418.SZ,002418,康盛股份,机械基件,6.16,6.72,9.09,6.16,5.69,8.26,"新能源整车, 汽车整车, 白色家电, 家电, 燃料电池, 新能源汽车, 石墨烯, 资产重组, "
190,300025.SZ,300025,华星创业,通信设备,6.65,7.26,9.17,6.65,6.32,5.22,"5G, 华为产业链, 物联网, 云计算, 股权转让, "
191,300050.SZ,300050,世纪鼎利,软件服务,7.38,8.06,9.21,7.38,7.08,4.24,"5G, 阿里巴巴概念股, 教育, 物联网, 定增破发, 大数据, 无人商店, 股权转让, "
192,000715.SZ,000715,中兴商业,百货,9.65,10.55,9.33,9.65,9.46,2.01,"新零售, 股权转让, "
193,002757.SZ,002757,南兴装备,家居用品,35.41,38.79,9.55,35.41,34.23,3.45,"云计算, 高送转, "
194,603886.SH,603886,元祖股份,食品,23.69,26.05,9.96,23.69,23.43,1.11,"食品, 休闲食品, "
195,600831.SH,600831,广电网络,影视音像,11.73,12.9,9.97,11.73,11.67,0.51,"大数据, 云计算, 智慧城市, 广电, 知识产权, "
196,002547.SZ,002547,春兴精工,通信设备,12.27,13.5,10.02,12.27,10.17,20.65,"5G, 特斯拉, 华为产业链, 3D玻璃, "
197,600198.SH,600198,大唐电信,通信设备,16.36,18.01,10.09,16.36,14.69,11.37,"5G, 阿里巴巴概念股, 国家队重仓, 央企改革, 物联网, 无人驾驶, 移动支付, 半导体, 智慧城市, 电竞, 国产芯片, 资产重组, ST股, 人脸识别, "
198,603699.SH,603699,纽威股份,专用机械,13.38,14.74,10.16,13.38,13.16,1.67,"核电, 回购, "
199,600727.SH,600727,鲁北化工,农药化肥,7.61,8.41,10.51,7.61,7.57,0.53,"煤化工, 化肥, 山东国企改革, 磷化工, "
200,300310.SZ,300310,宜通世纪,通信设备,7.15,7.92,10.77,7.15,6.88,3.92,"混改, 华为产业链, 物联网, 定增破发, 互联网医疗, 工业互联网, "
201,002234.SZ,002234,民和股份,农业综合,32.22,35.71,10.83,32.22,29.86,7.9,"养鸡, "
202,000876.SZ,000876,新希望,饲料,14.7,16.3,10.88,14.7,14.63,0.48,"MSCI, 东盟博览会, 金改, 饲料, 养猪, 独角兽, 蚂蚁金服概念股, "
203,603637.SH,603637,镇海股份,建筑施工,18.16,20.17,11.07,18.16,17.71,2.54,"大气治理, 环保, 举牌股, 股权争夺, "
204,600769.SH,600769,祥龙电业,建筑施工,6.28,6.98,11.15,6.28,5.82,7.9,"电改, "
205,603617.SH,603617,君禾股份,专用机械,21.13,23.5,11.22,21.13,20.54,2.87,
206,300659.SZ,300659,中孚信息,软件服务,33.68,37.62,11.7,33.68,33.46,0.66,"网络安全, 国产软件, 资产重组, "
207,300430.SZ,300430,诚益通,电器仪表,12.22,13.68,11.95,12.22,11.11,9.99,"社保重仓, 定增破发, 工业自动化, 智能制造, 医疗器械, "
208,002793.SZ,002793,东音股份,专用机械,13.27,14.89,12.21,13.27,13.11,1.22,
209,603609.SH,603609,禾丰牧业,饲料,12.47,14.01,12.35,12.47,11.68,6.76,"饲料, 养猪, "
210,002611.SZ,002611,东方精工,轻工机械,5.29,5.95,12.48,5.29,4.95,6.87,"北汽新能源, 社保重仓, 宁德时代概念股, 定增破发, 锂电池, 燃料电池, 新能源汽车, 包装印刷, "
211,600794.SH,600794,保税科技,仓储物流,5.65,6.36,12.57,5.65,4.86,16.26,"军工, 军民融合, 快递物流, "
212,603045.SH,603045,福达合金,电气设备,33.81,38.12,12.75,33.81,32.2,5.0,
213,000702.SZ,000702,正虹科技,饲料,7.73,8.74,13.07,7.73,7.37,4.88,"饲料, 业绩预增, 湖南国企改革, 农垦, "
214,600478.SH,600478,科力远,元器件,6.76,7.67,13.46,6.76,6.42,5.3,"回购, 稀土磁材, 工业自动化, 燃料电池, 智能制造, 资产重组, "
215,300022.SZ,300022,吉峰科技,农用机械,5.62,6.38,13.52,5.62,5.18,8.49,"乡村振兴, 农机, "
216,600470.SH,600470,六国化工,农药化肥,5.41,6.15,13.68,5.41,5.31,1.88,"安徽国企改革, 煤化工, 化肥, 磷化工, "
217,300292.SZ,300292,吴通控股,软件服务,5.86,6.67,13.82,5.86,5.17,13.35,"5G, 光通信, 华为产业链, 物联网, 滴滴出行概念股, 独角兽, "
218,002330.SZ,002330,得利斯,食品,7.21,8.3,15.12,7.21,6.68,7.93,"养猪, 食品, "
219,603906.SH,603906,龙蟠科技,化工原料,12.01,13.83,15.15,12.01,11.18,7.42,"社保重仓, 石油化工, "
220,600378.SH,600378,天科股份,化工原料,14.52,16.72,15.15,14.52,13.69,6.06,"油服, 可燃冰, 央企改革, 业绩预增, 页岩气, 石油化工, 燃料电池, 资产重组, 碳交易, "
221,300405.SZ,300405,科隆股份,化工原料,10.03,11.72,16.85,10.03,9.88,1.52,"石油化工, "
222,300152.SZ,300152,科融环境,环境保护,3.81,4.51,18.37,3.81,3.4,12.06,"固废处理, 雄安-园林环保, 大气治理, 环保, 雄安新区, 污水处理, "
223,000815.SZ,000815,美利云,造纸,9.58,11.42,19.21,9.58,9.41,1.81,"大数据, 云计算, 造纸, 宁夏, "
224,300145.SZ,300145,中金环境,专用机械,5.53,6.68,20.8,5.53,4.91,12.63,"固废处理, 回购, 环保, 污水处理, 股权转让, 国资入股, "
225,002467.SZ,002467,二六三,电信运营,9.46,11.74,24.1,9.46,8.92,6.05,"教育, 业绩预增, 物联网, 谷歌概念股, 直播/短视频, 云计算, 高送转, 人工智能, "
226,002140.SZ,002140,东华科技,建筑施工,10.18,12.82,25.93,10.18,9.51,7.05,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, "
227,600213.SH,600213,亚星客车,汽车整车,10.78,13.86,28.57,10.78,9.49,13.59,"新能源整车, 汽车整车, 山东国企改革, 新能源汽车, "
228,600175.SH,600175,美都能源,综合类,3.62,4.66,28.73,3.62,3.19,13.48,"油气改革, 破净股, 天然气, 石油化工, 高质押率, 锂电池, 互联网金融, 新能源汽车, 低价股, 石墨烯, 充电桩, "
229,002054.SZ,002054,德美化工,化工原料,8.51,11.65,36.9,8.51,8.01,6.24,"半导体, 国资入股, 壳公司, 创投, "
230,300573.SZ,300573,兴齐眼药,化学制药,43.84,64.86,47.95,43.84,32.29,35.77,"医药, 化学药, 眼科, "
