,ts_code,symbol,name,industry,COL_RECENT_LIMIT_COUNT_300
527,300502.SZ,300502,新易盛,通信设备,10.0
528,000633.SZ,000633,合金投资,综合类,10.0
529,603101.SH,603101,汇嘉时代,百货,10.0
530,600156.SH,600156,华升股份,纺织,10.0
531,000713.SZ,000713,丰乐种业,种植业,10.0
532,300467.SZ,300467,迅游科技,互联网,10.0
533,600804.SH,600804,鹏博士,电信运营,10.0
534,600146.SH,600146,*ST环球,服饰,10.0
535,600143.SH,600143,金发科技,塑料,10.0
536,300838.SZ,300838,浙江力诺,电器仪表,10.0
537,300461.SZ,300461,田中精机,专用机械,10.0
538,000687.SZ,000687,*ST华讯,通信设备,10.0
539,600537.SH,600537,亿晶光电,电气设备,10.0
540,300869.SZ,300869,康泰医学,医疗保健,10.0
541,600760.SH,600760,中航沈飞,航空,10.0
542,300499.SZ,300499,高澜股份,专用机械,10.0
543,002087.SZ,002087,新野纺织,纺织,10.0
544,600198.SH,600198,大唐电信,通信设备,10.0
545,300452.SZ,300452,山河药辅,化学制药,10.0
546,300541.SZ,300541,先进数通,软件服务,10.0
547,600118.SH,600118,中国卫星,航空,10.0
548,000636.SZ,000636,风华高科,元器件,10.0
549,300562.SZ,300562,乐心医疗,医疗保健,10.0
550,300845.SZ,300845,捷安高科,软件服务,10.0
551,601231.SH,601231,环旭电子,元器件,10.0
552,601999.SH,601999,出版传媒,出版业,10.0
553,300375.SZ,300375,鹏翎股份,汽车配件,10.0
554,600579.SH,600579,克劳斯,化工机械,10.0
555,300345.SZ,300345,华民股份,钢加工,10.0
556,300719.SZ,300719,安达维尔,航空,10.0
557,300698.SZ,300698,万马科技,通信设备,10.0
558,601689.SH,601689,拓普集团,汽车配件,10.0
559,300693.SZ,300693,盛弘股份,电气设备,10.0
560,002026.SZ,002026,山东威达,机械基件,10.0
561,300742.SZ,300742,越博动力,汽车配件,10.0
562,300748.SZ,300748,金力永磁,元器件,10.0
563,300758.SZ,300758,七彩化学,染料涂料,10.0
564,601702.SH,601702,华峰铝业,铝,10.0
565,300659.SZ,300659,中孚信息,软件服务,10.0
566,603208.SH,603208,江山欧派,家居用品,10.0
567,300385.SZ,300385,雪浪环境,环境保护,10.0
568,601990.SH,601990,南京证券,证券,10.0
569,300785.SZ,300785,值得买,互联网,10.0
570,600599.SH,600599,*ST熊猫,多元金融,10.0
571,000881.SZ,000881,中广核技,综合类,10.0
572,000799.SZ,000799,酒鬼酒,白酒,10.0
573,300796.SZ,300796,贝斯美,化工原料,10.0
574,300309.SZ,300309,吉艾科技,多元金融,10.0
575,603226.SH,603226,菲林格尔,家居用品,10.0
576,000889.SZ,000889,中嘉博创,通信设备,10.0
577,601882.SH,601882,海天精工,机床制造,10.0
578,600615.SH,600615,丰华股份,小金属,10.0
579,600203.SH,600203,福日电子,元器件,10.0
580,000721.SZ,000721,西安饮食,酒店餐饮,10.0
581,300819.SZ,300819,聚杰微纤,化纤,10.0
582,603330.SH,603330,上海天洋,塑料,10.0
583,603232.SH,603232,格尔软件,软件服务,10.0
584,603931.SH,603931,格林达,化工原料,10.0
585,002953.SZ,002953,日丰股份,电气设备,10.0
586,600391.SH,600391,航发科技,航空,10.0
587,002827.SZ,002827,高争民爆,化工原料,10.0
588,603929.SH,603929,亚翔集成,装修装饰,10.0
589,002852.SZ,002852,道道全,食品,10.0
590,002873.SZ,002873,新天药业,中成药,10.0
591,603912.SH,603912,佳力图,专用机械,10.0
592,600511.SH,600511,国药股份,医药商业,10.0
593,002906.SZ,002906,华阳集团,汽车配件,10.0
594,603879.SH,603879,永悦科技,化工原料,10.0
595,002930.SZ,002930,宏川智慧,仓储物流,10.0
596,002943.SZ,002943,宇晶股份,机床制造,10.0
597,002178.SZ,002178,延华智能,建筑工程,10.0
598,002965.SZ,002965,祥鑫科技,汽车配件,10.0
599,300052.SZ,300052,中青宝,互联网,10.0
600,002968.SZ,002968,新大正,房产服务,10.0
601,603738.SH,603738,泰晶科技,元器件,10.0
602,603726.SH,603726,朗迪集团,机械基件,10.0
603,002981.SZ,002981,朝阳科技,元器件,10.0
604,002990.SZ,002990,盛视科技,软件服务,10.0
605,000088.SZ,000088,盐田港,港口,10.0
606,003010.SZ,003010,若羽臣,互联网,10.0
607,300018.SZ,300018,中元股份,电气设备,10.0
608,300019.SZ,300019,硅宝科技,化工原料,10.0
609,002151.SZ,002151,北斗星通,通信设备,10.0
610,300040.SZ,300040,九洲集团,电气设备,10.0
611,002141.SZ,002141,贤丰控股,元器件,10.0
612,002800.SZ,002800,天顺股份,仓储物流,10.0
613,002791.SZ,002791,坚朗五金,其他建材,10.0
614,002761.SZ,002761,多喜爱,建筑工程,10.0
615,002751.SZ,002751,易尚展示,家居用品,10.0
616,002280.SZ,002280,*ST联络,软件服务,10.0
617,688365.SH,688365,光云科技,软件服务,10.0
618,688298.SH,688298,东方生物,医疗保健,10.0
619,002343.SZ,002343,慈文传媒,影视音像,10.0
620,002349.SZ,002349,精华制药,中成药,10.0
621,002397.SZ,002397,梦洁股份,纺织,10.0
622,688158.SH,688158,优刻得-W,互联网,10.0
623,688138.SH,688138,清溢光电,元器件,10.0
624,002428.SZ,002428,云南锗业,小金属,10.0
625,002429.SZ,002429,兆驰股份,家用电器,10.0
626,002466.SZ,002466,天齐锂业,小金属,10.0
627,002488.SZ,002488,金固股份,汽车配件,10.0
628,688036.SH,688036,传音控股,通信设备,10.0
629,000017.SZ,000017,*ST中华A,文教休闲,10.0
630,688005.SH,688005,容百科技,电气设备,10.0
631,002571.SZ,002571,德力股份,玻璃,10.0
632,002584.SZ,002584,西陇科学,化工原料,10.0
633,002610.SZ,002610,爱康科技,电气设备,10.0
634,605118.SH,605118,力鼎光电,元器件,10.0
635,002635.SZ,002635,安洁科技,IT设备,10.0
636,000030.SZ,000030,富奥股份,汽车配件,10.0
637,002707.SZ,002707,众信旅游,旅游服务,10.0
638,603986.SH,603986,兆易创新,半导体,10.0
639,002709.SZ,002709,天赐材料,化工原料,10.0
640,002204.SZ,002204,大连重工,专用机械,10.0
641,300048.SZ,300048,合康新能,电气设备,10.0
642,002098.SZ,002098,浔兴股份,服饰,10.0
643,603390.SH,603390,通达电气,汽车配件,10.0
644,000158.SZ,000158,常山北明,软件服务,10.0
645,300168.SZ,300168,万达信息,软件服务,10.0
646,300194.SZ,300194,福安药业,化学制药,10.0
647,600327.SH,600327,大东方,汽车服务,10.0
648,300095.SZ,300095,华伍股份,机械基件,10.0
649,603489.SH,603489,八方股份,电气设备,10.0
650,300206.SZ,300206,理邦仪器,医疗保健,10.0
651,300140.SZ,300140,中环装备,环境保护,10.0
652,300210.SZ,300210,森远股份,专用机械,10.0
653,600515.SH,600515,海航基础,全国地产,10.0
654,002691.SZ,002691,冀凯股份,专用机械,9.0
655,300687.SZ,300687,赛意信息,软件服务,9.0
656,300688.SZ,300688,创业黑马,综合类,9.0
657,000547.SZ,000547,航天发展,通信设备,9.0
658,002640.SZ,002640,跨境通,互联网,9.0
659,601020.SH,601020,华钰矿业,铅锌,9.0
660,600555.SH,600555,*ST海创,旅游服务,9.0
661,603997.SH,603997,继峰股份,汽车配件,9.0
662,000557.SZ,000557,西部创业,铁路,9.0
663,601179.SH,601179,中国西电,电气设备,9.0
664,300731.SZ,300731,科创新源,橡胶,9.0
665,605009.SH,605009,豪悦护理,造纸,9.0
666,002208.SZ,002208,合肥城建,区域地产,9.0
667,300159.SZ,300159,新研股份,航空,9.0
668,002654.SZ,002654,万润科技,互联网,9.0
669,601066.SH,601066,中信建投,证券,9.0
670,603256.SH,603256,宏和科技,玻璃,9.0
671,601789.SH,601789,宁波建工,建筑工程,9.0
672,603595.SH,603595,东尼电子,元器件,9.0
673,002835.SZ,002835,同为股份,元器件,9.0
674,603003.SH,603003,龙宇燃油,石油贸易,9.0
675,300552.SZ,300552,万集科技,软件服务,9.0
676,300554.SZ,300554,三超新材,矿物制品,9.0
677,300117.SZ,300117,嘉寓股份,装修装饰,9.0
678,300564.SZ,300564,筑博设计,建筑工程,9.0
679,300297.SZ,300297,蓝盾股份,软件服务,9.0
680,002846.SZ,002846,英联股份,广告包装,9.0
681,300593.SZ,300593,新雷能,电气设备,9.0
682,603486.SH,603486,科沃斯,家用电器,9.0
683,002194.SZ,002194,武汉凡谷,通信设备,9.0
684,600510.SH,600510,黑牡丹,全国地产,9.0
685,601878.SH,601878,浙商证券,证券,9.0
686,300613.SZ,300613,富瀚微,半导体,9.0
687,300620.SZ,300620,光库科技,元器件,9.0
688,603429.SH,603429,集友股份,广告包装,9.0
689,603948.SH,603948,建业股份,化工原料,9.0
690,605116.SH,605116,奥锐特,化学制药,9.0
691,603956.SH,603956,威派格,专用机械,9.0
692,002084.SZ,002084,海鸥住工,家居用品,9.0
693,000032.SZ,000032,深桑达A,元器件,9.0
694,002214.SZ,002214,大立科技,电器仪表,9.0
695,300204.SZ,300204,舒泰神,生物制药,9.0
696,300237.SZ,300237,美晨生态,建筑工程,9.0
697,300236.SZ,300236,上海新阳,半导体,9.0
698,002413.SZ,002413,雷科防务,通信设备,9.0
699,600455.SH,600455,博通股份,文教休闲,9.0
700,300853.SZ,300853,申昊科技,机械基件,9.0
701,603318.SH,603318,派思股份,专用机械,9.0
702,300863.SZ,300863,卡倍亿,汽车配件,9.0
703,600723.SH,600723,首商股份,百货,9.0
704,688288.SH,688288,鸿泉物联,汽车配件,9.0
705,600053.SH,600053,九鼎投资,多元金融,9.0
706,600586.SH,600586,金晶科技,玻璃,9.0
707,600699.SH,600699,均胜电子,汽车配件,9.0
708,688333.SH,688333,铂力特,机械基件,9.0
709,002308.SZ,002308,威创股份,IT设备,9.0
710,600126.SH,600126,杭钢股份,普钢,9.0
711,600136.SH,600136,当代文体,影视音像,9.0
712,300222.SZ,300222,科大智能,电气设备,9.0
713,600151.SH,600151,航天机电,汽车配件,9.0
714,002277.SZ,002277,友阿股份,百货,9.0
715,600166.SH,600166,福田汽车,汽车整车,9.0
716,600200.SH,600200,江苏吴中,化学制药,9.0
717,688116.SH,688116,天奈科技,化工原料,9.0
718,002432.SZ,002432,九安医疗,医疗保健,9.0
719,300836.SZ,300836,佰奥智能,专用机械,9.0
720,300536.SZ,300536,农尚环境,建筑工程,9.0
721,300778.SZ,300778,新城市,建筑工程,9.0
722,300248.SZ,300248,新开普,软件服务,9.0
723,002565.SZ,002565,顺灏股份,造纸,9.0
724,002560.SZ,002560,通达股份,电气设备,9.0
725,002556.SZ,002556,辉隆股份,其他商业,9.0
726,000019.SZ,000019,深粮控股,其他商业,9.0
727,002219.SZ,002219,*ST恒康,中成药,9.0
728,000567.SZ,000567,海德股份,多元金融,9.0
729,600416.SH,600416,*ST湘电,电气设备,9.0
730,002510.SZ,002510,天汽模,汽车配件,9.0
731,002504.SZ,002504,弘高创意,装修装饰,9.0
732,002502.SZ,002502,*ST鼎龙,影视音像,9.0
733,300182.SZ,300182,捷成股份,软件服务,9.0
734,002235.SZ,002235,安妮股份,互联网,9.0
735,002469.SZ,002469,三维工程,建筑工程,9.0
736,300821.SZ,300821,东岳硅材,化工原料,9.0
737,002453.SZ,002453,华软科技,软件服务,9.0
738,000701.SZ,000701,厦门信达,综合类,9.0
739,300301.SZ,300301,长方集团,半导体,9.0
740,300218.SZ,300218,安利股份,塑料,9.0
741,000998.SZ,000998,隆平高科,种植业,9.0
742,300391.SZ,300391,康跃科技,机械基件,9.0
743,603559.SH,603559,中通国脉,通信设备,9.0
744,603105.SH,603105,芯能科技,电气设备,9.0
745,300026.SZ,300026,红日药业,中成药,9.0
746,003006.SZ,003006,百亚股份,造纸,9.0
747,000913.SZ,000913,钱江摩托,摩托车,9.0
748,300109.SZ,300109,新开源,化工原料,9.0
749,603195.SH,603195,公牛集团,电气设备,9.0
750,300448.SZ,300448,浩云科技,软件服务,9.0
751,603158.SH,603158,腾龙股份,汽车配件,9.0
752,300455.SZ,300455,康拓红外,运输设备,9.0
753,300456.SZ,300456,赛微电子,元器件,9.0
754,002976.SZ,002976,瑞玛工业,钢加工,9.0
755,000603.SZ,000603,盛达资源,铅锌,9.0
756,002125.SZ,002125,湘潭电化,化工原料,9.0
757,600536.SH,600536,中国软件,软件服务,9.0
758,603633.SH,603633,徕木股份,元器件,9.0
759,300465.SZ,300465,高伟达,软件服务,9.0
760,300471.SZ,300471,厚普股份,专用机械,9.0
761,300032.SZ,300032,金龙机电,元器件,9.0
762,300096.SZ,300096,易联众,软件服务,9.0
763,300035.SZ,300035,中科电气,电气设备,9.0
764,603722.SH,603722,阿科力,化工原料,9.0
765,603167.SH,603167,渤海轮渡,水运,9.0
766,300033.SZ,300033,同花顺,软件服务,9.0
767,603801.SH,603801,志邦家居,家居用品,9.0
768,603185.SH,603185,上机数控,机床制造,9.0
769,603650.SH,603650,彤程新材,化工原料,9.0
770,300319.SZ,300319,麦捷科技,元器件,9.0
771,002006.SZ,002006,精功科技,专用机械,9.0
772,300004.SZ,300004,南风股份,电气设备,9.0
773,603189.SH,603189,网达软件,软件服务,9.0
774,002946.SZ,002946,新乳业,乳制品,9.0
775,300426.SZ,300426,唐德影视,影视音像,9.0
776,603600.SH,603600,永艺股份,家居用品,9.0
777,603655.SH,603655,朗博科技,汽车配件,9.0
778,300303.SZ,300303,聚飞光电,半导体,9.0
779,002135.SZ,002135,东南网架,建筑工程,9.0
780,603138.SH,603138,海量数据,软件服务,9.0
781,003015.SZ,003015,日久光电,元器件,9.0
782,300433.SZ,300433,蓝思科技,元器件,9.0
783,300091.SZ,300091,金通灵,机械基件,8.0
784,000802.SZ,000802,北京文化,影视音像,8.0
785,600814.SH,600814,杭州解百,百货,8.0
786,002530.SZ,002530,金财互联,软件服务,8.0
787,002442.SZ,002442,龙星化工,化工原料,8.0
788,000599.SZ,000599,青岛双星,汽车配件,8.0
789,002022.SZ,002022,科华生物,医疗保健,8.0
790,002460.SZ,002460,赣锋锂业,小金属,8.0
791,600609.SH,600609,金杯汽车,汽车配件,8.0
792,300826.SZ,300826,测绘股份,建筑工程,8.0
793,688021.SH,688021,奥福环保,环境保护,8.0
794,002517.SZ,002517,恺英网络,互联网,8.0
795,300179.SZ,300179,四方达,矿物制品,8.0
796,688068.SH,688068,热景生物,医疗保健,8.0
797,300239.SZ,300239,东宝生物,生物制药,8.0
798,300822.SZ,300822,贝仕达克,元器件,8.0
799,002009.SZ,002009,天奇股份,工程机械,8.0
800,688018.SH,688018,乐鑫科技,半导体,8.0
801,600830.SH,600830,香溢融通,多元金融,8.0
802,000421.SZ,000421,南京公用,供气供热,8.0
803,000732.SZ,000732,泰禾集团,区域地产,8.0
804,688039.SH,688039,当虹科技,软件服务,8.0
805,000733.SZ,000733,振华科技,元器件,8.0
806,600829.SH,600829,人民同泰,医药商业,8.0
807,000758.SZ,000758,中色股份,铅锌,8.0
808,002436.SZ,002436,兴森科技,元器件,8.0
809,002437.SZ,002437,誉衡药业,化学制药,8.0
810,002942.SZ,002942,新农股份,农药化肥,8.0
811,300382.SZ,300382,斯莱克,专用机械,8.0
812,002341.SZ,002341,新纶科技,化工原料,8.0
813,300351.SZ,300351,永贵电器,元器件,8.0
814,000591.SZ,000591,太阳能,新型电力,8.0
815,688300.SH,688300,联瑞新材,矿物制品,8.0
816,688318.SH,688318,财富趋势,软件服务,8.0
817,002326.SZ,002326,永太科技,化工原料,8.0
818,600109.SH,600109,国金证券,证券,8.0
819,002314.SZ,002314,南山控股,区域地产,8.0
820,002048.SZ,002048,宁波华翔,汽车配件,8.0
821,002297.SZ,002297,博云新材,矿物制品,8.0
822,600658.SH,600658,电子城,园区开发,8.0
823,002256.SZ,002256,*ST兆新,新型电力,8.0
824,002131.SZ,002131,利欧股份,互联网,8.0
825,688366.SH,688366,昊海生科,生物制药,8.0
826,002055.SZ,002055,得润电子,元器件,8.0
827,300073.SZ,300073,当升科技,矿物制品,8.0
828,688368.SH,688368,晶丰明源,半导体,8.0
829,300338.SZ,300338,开元股份,文教休闲,8.0
830,600641.SH,600641,万业企业,区域地产,8.0
831,600640.SH,600640,号百控股,影视音像,8.0
832,300081.SZ,300081,恒信东方,文教休闲,8.0
833,600467.SH,600467,好当家,渔业,8.0
834,002335.SZ,002335,科华恒盛,电气设备,8.0
835,300205.SZ,300205,天喻信息,元器件,8.0
836,300183.SZ,300183,东软载波,通信设备,8.0
837,300359.SZ,300359,全通教育,文教休闲,8.0
838,300376.SZ,300376,易事特,电气设备,8.0
839,688123.SH,688123,聚辰股份,半导体,8.0
840,300324.SZ,300324,旋极信息,软件服务,8.0
841,688001.SH,688001,华兴源创,专用机械,8.0
842,600753.SH,600753,东方银星,商贸代理,8.0
843,603179.SH,603179,新泉股份,汽车配件,8.0
844,300849.SZ,300849,锦盛新材,塑料,8.0
845,603630.SH,603630,拉芳家化,日用化工,8.0
846,002402.SZ,002402,和而泰,元器件,8.0
847,002398.SZ,002398,垒知集团,其他建材,8.0
848,603196.SH,603196,日播时尚,服饰,8.0
849,000659.SZ,000659,珠海中富,广告包装,8.0
850,002389.SZ,002389,航天彩虹,元器件,8.0
851,000639.SZ,000639,西王食品,食品,8.0
852,603626.SH,603626,科森科技,专用机械,8.0
853,600724.SH,600724,宁波富达,水泥,8.0
854,002369.SZ,002369,卓翼科技,通信设备,8.0
855,603183.SH,603183,建研院,建筑工程,8.0
856,600196.SH,600196,复星医药,化学制药,8.0
857,002045.SZ,002045,国光电器,元器件,8.0
858,600051.SH,600051,宁波联合,综合类,8.0
859,002418.SZ,002418,*ST康盛,机械基件,8.0
860,002218.SZ,002218,拓日新能,电气设备,8.0
861,603131.SH,603131,上海沪工,专用机械,8.0
862,300412.SZ,300412,迦南科技,医疗保健,8.0
863,600363.SH,600363,联创光电,元器件,8.0
864,601952.SH,601952,苏垦农发,种植业,8.0
865,300496.SZ,300496,中科创达,软件服务,8.0
866,300310.SZ,300310,宜通世纪,通信设备,8.0
867,002185.SZ,002185,华天科技,半导体,8.0
868,603066.SH,603066,音飞储存,仓储物流,8.0
869,300618.SZ,300618,寒锐钴业,小金属,8.0
870,603777.SH,603777,来伊份,食品,8.0
871,002077.SZ,002077,*ST大港,区域地产,8.0
872,002972.SZ,002972,科安达,运输设备,8.0
873,000927.SZ,000927,*ST夏利,汽车整车,8.0
874,601872.SH,601872,招商轮船,水运,8.0
875,002793.SZ,002793,罗欣药业,化学制药,8.0
876,600546.SH,600546,山煤国际,煤炭开采,8.0
877,002118.SZ,002118,紫鑫药业,中成药,8.0
878,300276.SZ,300276,三丰智能,专用机械,8.0
879,300647.SZ,300647,超频三,元器件,8.0
880,300157.SZ,300157,恒泰艾普,石油开采,8.0
881,603959.SH,603959,百利科技,建筑工程,8.0
882,601788.SH,601788,光大证券,证券,8.0
883,300273.SZ,300273,和佳医疗,医疗保健,8.0
884,603353.SH,603353,和顺石油,石油贸易,8.0
885,300588.SZ,300588,熙菱信息,软件服务,8.0
886,300586.SZ,300586,美联新材,化工原料,8.0
887,603032.SH,603032,德新交运,公路,8.0
888,002931.SZ,002931,锋龙股份,汽车配件,8.0
889,000533.SZ,000533,顺钠股份,电气设备,8.0
890,000909.SZ,000909,数源科技,综合类,8.0
891,300545.SZ,300545,联得装备,专用机械,8.0
892,300548.SZ,300548,博创科技,元器件,8.0
893,603877.SH,603877,太平鸟,服饰,8.0
894,603031.SH,603031,安德利,百货,8.0
895,002909.SZ,002909,集泰股份,化工原料,8.0
896,603000.SH,603000,人民网,互联网,8.0
897,300298.SZ,300298,三诺生物,医疗保健,8.0
898,300585.SZ,300585,奥联电子,汽车配件,8.0
899,300512.SZ,300512,中亚股份,专用机械,8.0
900,000056.SZ,000056,皇庭国际,房产服务,8.0
901,603888.SH,603888,新华网,互联网,8.0
902,603839.SH,603839,安正时尚,服饰,8.0
903,002107.SZ,002107,沃华医药,中成药,8.0
904,600520.SH,600520,文一科技,机械基件,8.0
905,000893.SZ,000893,亚钾国际,农药化肥,8.0
906,603053.SH,603053,成都燃气,供气供热,8.0
907,002850.SZ,002850,科达利,机械基件,8.0
908,002196.SZ,002196,方正电机,纺织机械,8.0
909,002747.SZ,002747,埃斯顿,机械基件,8.0
910,603969.SH,603969,银龙股份,其他建材,8.0
911,600227.SH,600227,圣济堂,化学制药,8.0
912,603697.SH,603697,有友食品,食品,8.0
913,300724.SZ,300724,捷佳伟创,专用机械,8.0
914,600361.SH,600361,华联综超,超市连锁,8.0
915,603661.SH,603661,恒林股份,家居用品,8.0
916,002652.SZ,002652,扬子新材,其他建材,8.0
917,002651.SZ,002651,利君股份,专用机械,8.0
918,002152.SZ,002152,广电运通,IT设备,8.0
919,300171.SZ,300171,东富龙,医疗保健,8.0
920,605123.SH,605123,派克新材,钢加工,8.0
921,300757.SZ,300757,罗博特科,专用机械,8.0
922,300256.SZ,300256,星星科技,元器件,8.0
923,600981.SH,600981,汇鸿集团,商贸代理,8.0
924,002599.SZ,002599,盛通股份,广告包装,8.0
925,002941.SZ,002941,新疆交建,建筑工程,8.0
926,300775.SZ,300775,三角防务,航空,8.0
927,002577.SZ,002577,雷柏科技,IT设备,8.0
928,300782.SZ,300782,卓胜微,元器件,8.0
929,300014.SZ,300014,亿纬锂能,电气设备,8.0
930,600291.SH,600291,西水股份,保险,8.0
931,002995.SZ,002995,天地在线,互联网,8.0
932,605008.SH,605008,长鸿高科,塑料,8.0
933,002668.SZ,002668,奥马电器,家用电器,8.0
934,000851.SZ,000851,高鸿股份,软件服务,8.0
935,300475.SZ,300475,聚隆科技,专用机械,8.0
936,300670.SZ,300670,大烨智能,电气设备,8.0
937,300672.SZ,300672,国科微,半导体,8.0
938,603083.SH,603083,剑桥科技,通信设备,8.0
939,600336.SH,600336,澳柯玛,家用电器,8.0
940,300676.SZ,300676,华大基因,医疗保健,8.0
941,000859.SZ,000859,国风塑业,塑料,8.0
942,300678.SZ,300678,中科信息,软件服务,8.0
943,002082.SZ,002082,万邦德,铝,8.0
944,000936.SZ,000936,华西股份,化纤,8.0
945,603988.SH,603988,中电电机,电气设备,8.0
946,603992.SH,603992,松霖科技,家居用品,8.0
947,000949.SZ,000949,新乡化纤,化纤,8.0
948,300463.SZ,300463,迈克生物,医疗保健,8.0
949,002696.SZ,002696,百洋股份,渔业,8.0
950,300315.SZ,300315,掌趣科技,互联网,8.0
951,002683.SZ,002683,宏大爆破,化工原料,8.0
952,002126.SZ,002126,银轮股份,汽车配件,8.0
953,600584.SH,600584,长电科技,半导体,7.0
954,600506.SH,600506,香梨股份,种植业,7.0
955,000597.SZ,000597,东北制药,化学制药,7.0
956,600501.SH,600501,航天晨光,汽车配件,7.0
957,300667.SZ,300667,必创科技,电器仪表,7.0
958,600622.SH,600622,光大嘉宝,区域地产,7.0
959,600664.SH,600664,哈药股份,化学制药,7.0
960,603277.SH,603277,银都股份,专用机械,7.0
961,000420.SZ,000420,吉林化纤,化纤,7.0
962,603383.SH,603383,顶点软件,软件服务,7.0
963,603385.SH,603385,惠达卫浴,家居用品,7.0
964,603398.SH,603398,邦宝益智,文教休闲,7.0
965,603399.SH,603399,吉翔股份,小金属,7.0
966,603528.SH,603528,多伦科技,软件服务,7.0
967,000159.SZ,000159,国际实业,石油贸易,7.0
968,603566.SH,603566,普莱柯,生物制药,7.0
969,603682.SH,603682,锦和商业,房产服务,7.0
970,603799.SH,603799,华友钴业,小金属,7.0
971,603828.SH,603828,柯利达,装修装饰,7.0
972,000037.SZ,000037,深南电A,火力发电,7.0
973,603936.SH,603936,博敏电子,元器件,7.0
974,603938.SH,603938,三孚股份,化工原料,7.0
975,000025.SZ,000025,特力A,汽车服务,7.0
976,000020.SZ,000020,深华发A,元器件,7.0
977,605369.SH,605369,拱东医疗,医疗保健,7.0
978,688002.SH,688002,睿创微纳,通信设备,7.0
979,688098.SH,688098,申联生物,生物制药,7.0
980,000009.SZ,000009,中国宝安,综合类,7.0
981,000007.SZ,000007,全新好,酒店餐饮,7.0
982,688396.SH,688396,华润微,半导体,7.0
983,603238.SH,603238,诺邦股份,纺织,7.0
984,603197.SH,603197,保隆科技,汽车配件,7.0
985,603133.SH,603133,碳元科技,元器件,7.0
986,000555.SZ,000555,神州信息,软件服务,7.0
987,600683.SH,600683,京投发展,区域地产,7.0
988,000576.SZ,000576,甘化科工,综合类,7.0
989,600751.SH,600751,海航科技,软件服务,7.0
990,600765.SH,600765,中航重机,航空,7.0
991,600818.SH,600818,中路股份,文教休闲,7.0
992,600828.SH,600828,茂业商业,百货,7.0
993,600845.SH,600845,宝信软件,软件服务,7.0
994,600893.SH,600893,航发动力,航空,7.0
995,600896.SH,600896,览海医疗,医疗保健,7.0
996,000566.SZ,000566,海南海药,化学制药,7.0
997,000551.SZ,000551,创元科技,专用机械,7.0
998,603128.SH,603128,华贸物流,仓储物流,7.0
999,601609.SH,601609,金田铜业,铜,7.0
1000,601628.SH,601628,中国人寿,保险,7.0
1001,601700.SH,601700,风范股份,电气设备,7.0
1002,601778.SH,601778,晶科科技,新型电力,7.0
1003,601798.SH,601798,蓝科高新,化工机械,7.0
1004,601888.SH,601888,中国中免,旅游服务,7.0
1005,603068.SH,603068,博通集成,半导体,7.0
1006,000525.SZ,000525,红太阳,农药化肥,7.0
1007,603106.SH,603106,恒银科技,IT设备,7.0
1008,603115.SH,603115,海星股份,元器件,7.0
1009,600481.SH,600481,双良节能,环境保护,7.0
1010,300414.SZ,300414,中光防雷,通信设备,7.0
1011,600468.SH,600468,百利电气,电气设备,7.0
1012,300730.SZ,300730,科创信息,软件服务,7.0
1013,002757.SZ,002757,南兴股份,专用机械,7.0
1014,002742.SZ,002742,三圣股份,其他建材,7.0
1015,300663.SZ,300663,科蓝软件,软件服务,7.0
1016,300689.SZ,300689,澄天伟业,元器件,7.0
1017,002708.SZ,002708,光洋股份,汽车配件,7.0
1018,002165.SZ,002165,红宝丽,化工原料,7.0
1019,300703.SZ,300703,创源文化,文教休闲,7.0
1020,300706.SZ,300706,阿石创,元器件,7.0
1021,000829.SZ,000829,天音控股,其他商业,7.0
1022,002158.SZ,002158,汉钟精机,工程机械,7.0
1023,002702.SZ,002702,海欣食品,食品,7.0
1024,000828.SZ,000828,东莞控股,路桥,7.0
1025,002205.SZ,002205,国统股份,其他建材,7.0
1026,002157.SZ,002157,正邦科技,饲料,7.0
1027,002663.SZ,002663,普邦股份,建筑工程,7.0
1028,002553.SZ,002553,南方轴承,汽车配件,7.0
1029,300741.SZ,300741,华宝股份,食品,7.0
1030,300320.SZ,300320,海达股份,橡胶,7.0
1031,300765.SZ,300765,新诺威,食品,7.0
1032,002213.SZ,002213,大为股份,汽车配件,7.0
1033,002619.SZ,002619,艾格拉斯,互联网,7.0
1034,300307.SZ,300307,慈星股份,纺织机械,7.0
1035,000810.SZ,000810,创维数字,家用电器,7.0
1036,002216.SZ,002216,三全食品,食品,7.0
1037,300438.SZ,300438,鹏辉能源,电气设备,7.0
1038,000807.SZ,000807,云铝股份,铝,7.0
1039,002594.SZ,002594,比亚迪,汽车整车,7.0
1040,000798.SZ,000798,中水渔业,渔业,7.0
1041,000793.SZ,000793,华闻集团,出版业,7.0
1042,600438.SH,600438,通威股份,饲料,7.0
1043,002036.SZ,002036,联创电子,元器件,7.0
1044,300374.SZ,300374,中铁装配,其他建材,7.0
1045,300656.SZ,300656,民德电子,IT设备,7.0
1046,002797.SZ,002797,第一创业,证券,7.0
1047,300429.SZ,300429,强力新材,化工原料,7.0
1048,300419.SZ,300419,浩丰科技,软件服务,7.0
1049,002177.SZ,002177,御银股份,IT设备,7.0
1050,300478.SZ,300478,杭州高新,橡胶,7.0
1051,002173.SZ,002173,创新医疗,医疗保健,7.0
1052,300480.SZ,300480,光力科技,专用机械,7.0
1053,002920.SZ,002920,德赛西威,汽车配件,7.0
1054,002905.SZ,002905,金逸影视,影视音像,7.0
