code,name,outstanding,p_change_range,normalizing_std,p_change_till_now,normalizing_std_till_now,stop_mark
002756,永兴特钢,1.85,-18.382,0.091,-25.593,0.12,
002261,拓维信息,9.72,-18.357,0.088,2.275,0.089,
002574,明牌珠宝,5.28,-18.356,0.081,-7.041,0.048,
002881,美格智能,0.45,-18.352,0.082,-16.437,0.109,
002271,东方雨虹,9.96,-18.337,0.31,-20.201,0.101,
000913,钱江摩托,4.54,-18.31,0.082,-17.935,0.114,
601366,利群股份,4.75,-18.287,0.078,-21.149,0.101,
002842,翔鹭钨业,0.72,-18.285,0.066,-10.422,0.09,
000890,法 尔 胜,3.8,-18.27,0.113,-5.688,0.07,
002590,万安科技,4.34,-18.261,0.089,-15.519,0.101,
002063,远光软件,7.56,-18.255,0.081,1.646,0.183,
601028,玉龙股份,7.83,-18.248,0.084,5.355,0.082,
002346,柘中股份,3.92,-18.232,0.099,-4.27,0.142,
002182,云海金属,4.51,-18.229,0.085,11.411,0.057,
600671,天目药业,1.22,-18.224,0.076,2.02,0.037,
002484,江海股份,7.64,-18.216,0.085,-14.671,0.106,
600237,铜峰电子,5.64,-18.202,0.081,1.496,0.08,
600326,西藏天路,8.65,-18.197,0.085,21.579,0.094,
600073,上海梅林,9.38,-18.181,0.069,-3.688,0.042,
600640,号百控股,5.89,-18.179,0.085,-6.548,0.066,
002878,元隆雅图,0.37,-18.173,0.392,11.017,0.049,
600078,澄星股份,6.63,-18.158,0.082,-0.019,0.056,
002278,神开股份,3.44,-18.125,0.08,2.603,0.201,
002424,贵州百灵,7.28,-18.1,0.076,-19.261,0.113,
002801,微光股份,0.29,-18.086,0.085,-10.169,0.111,
600268,国电南自,6.35,-18.078,0.056,-5.781,0.056,
000595,宝塔实业,7.54,-18.061,0.073,-8.465,0.091,
002321,华英农业,4.23,-18.058,0.095,-1.659,0.062,
002767,先锋电子,1.24,-18.017,0.071,-10.151,0.094,
600819,耀皮玻璃,7.47,-18.015,0.079,10.028,0.068,
600677,航天通信,4.16,-17.993,0.072,18.009,0.073,
002839,张家港行,8.46,-17.971,0.077,2.696,0.056,
002169,智光电气,7.51,-17.97,0.079,-5.345,0.092,
600193,*ST创兴,4.25,-17.97,0.076,21.851,0.073,
002093,国脉科技,9.74,-17.96,0.072,-13.401,0.088,
000417,合肥百货,7.79,-17.952,0.071,-16.171,0.083,
600613,神奇制药,4.79,-17.944,0.074,-8.158,0.075,
002395,双象股份,1.79,-17.944,0.082,-17.908,0.147,
002857,三晖电气,0.49,-17.935,0.083,-3.942,0.087,
002655,共达电声,3.6,-17.928,0.101,-1.951,0.122,
002697,红旗连锁,9.86,-17.91,0.056,7.789,0.043,
000011,深物业A,1.76,-17.905,0.078,-9.36,0.1,
002671,龙泉股份,3.38,-17.873,0.072,1.836,0.075,
600876,洛阳玻璃,2.62,-17.867,0.064,-8.599,0.078,
600853,龙建股份,5.37,-17.823,0.096,6.236,0.052,
002763,汇洁股份,1.82,-17.814,0.067,-22.442,0.118,
002636,金安国纪,2.46,-17.801,0.083,-5.79,0.11,
002172,澳洋健康,6.94,-17.774,0.091,-19.061,0.094,
002214,大立科技,3.57,-17.772,0.069,4.229,0.057,
000606,顺利办,5.46,-17.772,0.068,7.896,0.104,
000971,高升控股,5.92,-17.76,0.082,3.59,0.109,
600650,锦江投资,3.91,-17.757,0.071,3.593,0.053,
600857,宁波中百,2.24,-17.749,0.099,-9.273,0.07,
000880,潍柴重机,1.35,-17.733,0.076,-1.727,0.065,
000819,岳阳兴长,2.71,-17.729,0.069,8.252,0.067,
000909,数源科技,3.11,-17.708,0.08,-7.774,0.089,
600361,华联综超,6.66,-17.703,0.072,-9.014,0.078,
000905,厦门港务,5.31,-17.691,0.073,-11.853,0.1,
600199,金种子酒,5.56,-17.685,0.066,-23.359,0.11,
000791,甘肃电投,9.71,-17.678,0.078,15.173,0.06,
000962,东方钽业,4.41,-17.651,0.08,30.4,0.096,
002115,三维通信,3.47,-17.644,0.075,7.687,0.064,
600628,新世界,5.32,-17.64,0.062,-1.745,0.042,
600600,青岛啤酒,6.96,-17.568,0.045,-27.91,0.15,
600683,京投发展,7.41,-17.561,0.066,-0.605,0.07,
000993,闽东电力,3.73,-17.553,0.064,-9.869,0.089,
600287,江苏舜天,4.37,-17.553,0.086,-1.166,0.053,
002827,高争民爆,0.63,-17.543,0.081,3.835,0.068,
600720,祁连山,7.76,-17.524,0.057,3.86,0.101,
002870,香山股份,0.37,-17.523,0.116,-20.258,0.157,
000969,安泰科技,9.05,-17.518,0.076,-19.903,0.116,
600775,南京熊猫,6.72,-17.508,0.076,-1.829,0.085,
000638,万方发展,3.09,-17.507,0.086,0.473,0.139,
002524,光正集团,5.01,-17.507,0.074,0.652,0.061,
002033,丽江旅游,5.49,-17.507,0.083,-15.483,0.096,
002111,威海广泰,3.27,-17.506,0.106,3.316,0.058,
600129,太极集团,4.27,-17.501,0.071,-28.168,0.087,
000548,湖南投资,4.99,-17.489,0.078,2.605,0.062,
002929,润建通信,0.55,-17.461,0.076,-28.8,0.138,
002508,老板电器,9.35,-17.438,0.057,-27.196,0.128,
002378,章源钨业,9.23,-17.431,0.065,-21.155,0.103,
002822,中装建设,3.06,-17.421,0.072,-8.062,0.041,
000852,石化机械,5.98,-17.414,0.082,17.07,0.153,
002354,天神娱乐,6.47,-17.407,0.067,-30.835,0.168,
002843,泰嘉股份,0.84,-17.404,0.08,-14.752,0.078,
002597,金禾实业,5.54,-17.404,0.063,-21.554,0.143,
600576,祥源文化,4.8,-17.404,0.077,-7.628,0.087,
000155,川能动力,9.37,-17.394,0.088,-28.809,0.126,
000785,武汉中商,2.51,-17.393,0.077,-7.54,0.064,
002788,鹭燕医药,1.06,-17.362,0.074,-16.958,0.098,
002606,大连电瓷,4.03,-17.342,0.074,13.745,0.122,
600890,中房股份,5.79,-17.34,0.119,22.088,0.082,
000822,山东海化,8.95,-17.34,0.068,-23.031,0.101,
002911,佛燃股份,2.71,-17.314,0.069,-17.0,0.061,
000567,海德股份,1.5,-17.31,0.08,-16.3,0.116,
600530,交大昂立,7.8,-17.308,0.084,-7.956,0.086,
600088,中视传媒,3.98,-17.305,0.099,-8.984,0.077,
002855,捷荣技术,0.83,-17.301,0.084,-7.504,0.06,
000665,湖北广电,6.36,-17.297,0.083,-16.127,0.085,
002184,海得控制,1.36,-17.288,0.07,-19.866,0.115,
002698,博实股份,5.44,-17.284,0.064,9.061,0.071,
000554,泰山石油,3.63,-17.283,0.077,-10.795,0.075,
600973,宝胜股份,8.95,-17.282,0.079,11.168,0.029,
002661,克明面业,3.27,-17.257,0.091,-1.093,0.046,
002695,煌上煌,4.53,-17.214,0.061,-19.891,0.074,
002683,宏大爆破,5.98,-17.198,0.097,4.223,0.062,
600843,上工申贝,3.05,-17.188,0.083,-2.674,0.083,
002231,奥维通信,3.06,-17.186,0.082,8.383,0.107,
600354,敦煌种业,5.28,-17.164,0.075,-19.518,0.133,
600830,香溢融通,4.54,-17.145,0.073,0.199,0.059,
002700,新疆浩源,3.13,-17.145,0.064,82.054,0.211,
002022,科华生物,4.94,-17.138,0.065,-10.962,0.074,
000573,粤宏远Ａ,6.22,-17.138,0.068,-5.406,0.053,
600592,龙溪股份,4.0,-17.137,0.085,-4.008,0.087,
002743,富煌钢构,3.32,-17.135,0.069,-12.31,0.094,
600225,天津松江,9.32,-17.133,0.067,13.65,0.094,
600178,东安动力,4.62,-17.095,0.07,-5.498,0.074,
600072,中船科技,6.01,-17.08,0.072,-16.078,0.104,
000920,南方汇通,4.22,-17.062,0.071,-9.828,0.074,
002295,精艺股份,2.5,-17.062,0.07,13.468,0.102,
002265,西仪股份,3.03,-17.056,0.085,-20.367,0.101,
002902,铭普光磁,0.71,-17.034,0.093,-40.668,0.194,
002453,华软科技,5.55,-17.03,0.077,-8.582,0.094,
002048,宁波华翔,4.6,-16.993,0.083,-3.736,0.077,
600488,天药股份,9.69,-16.991,0.063,-1.754,0.042,
000985,大庆华科,1.3,-16.965,0.09,1.871,0.083,
002417,深南股份,2.23,-16.959,0.06,-23.952,0.143,
002401,中远海科,3.0,-16.952,0.081,-0.896,0.055,
000973,佛塑科技,9.67,-16.951,0.074,-0.635,0.096,
600826,兰生股份,4.21,-16.943,0.086,-14.45,0.139,
002139,拓邦股份,7.84,-16.907,0.079,-24.919,0.14,
000034,神州数码,3.58,-16.895,0.078,1.721,0.071,
000911,南宁糖业,3.24,-16.885,0.065,7.626,0.066,
002660,茂硕电源,2.11,-16.878,0.076,-21.352,0.141,
002527,新时达,4.22,-16.864,0.059,-12.969,0.086,
000668,荣丰控股,1.47,-16.864,0.078,3.489,0.106,
600865,百大集团,3.76,-16.86,0.081,1.689,0.04,
002140,东华科技,4.4,-16.854,0.072,-16.888,0.096,
002775,文科园林,4.33,-16.742,0.066,-20.201,0.209,
002781,奇信股份,0.91,-16.74,0.048,-1.287,0.039,
000663,永安林业,2.23,-16.734,0.08,-7.936,0.08,
600561,江西长运,2.37,-16.709,0.069,-1.625,0.051,
002895,川恒股份,0.89,-16.7,0.077,-43.264,0.215,
002603,以岭药业,9.89,-16.696,0.061,-20.95,0.099,
002054,德美化工,3.12,-16.67,0.075,37.744,0.186,
002107,沃华医药,3.49,-16.666,0.076,-23.198,0.124,
002178,延华智能,7.1,-16.664,0.045,-34.77,0.146,
002893,华通热力,0.64,-16.654,0.081,-32.357,0.136,
002900,哈三联,1.45,-16.646,0.297,-34.152,0.147,
002789,建艺集团,0.66,-16.645,0.085,-18.971,0.372,
000952,广济药业,2.52,-16.635,0.062,-23.062,0.119,
002577,雷柏科技,2.81,-16.624,0.095,-21.971,0.117,
000605,渤海股份,2.73,-16.611,0.063,-9.92,0.206,
002029,七 匹 狼,7.56,-16.603,0.055,-18.564,0.079,
601020,华钰矿业,2.84,-16.6,0.07,-33.78,0.17,
600127,金健米业,6.42,-16.599,0.07,-4.928,0.077,
002467,二六三,6.46,-16.591,0.066,-3.412,0.069,
002803,吉宏股份,0.46,-16.552,0.097,-1.319,0.107,
600449,宁夏建材,4.78,-16.54,0.052,0.855,0.076,
002288,超华科技,8.0,-16.534,0.073,-22.703,0.165,
600624,复旦复华,6.85,-16.502,0.074,29.525,0.161,
600781,辅仁药业,1.78,-16.498,0.066,-1.175,0.069,
000639,西王食品,5.27,-16.494,0.081,-14.598,0.175,
002877,智能自控,0.52,-16.485,0.078,-6.208,0.11,
002566,益盛药业,2.26,-16.473,0.073,-9.464,0.067,
002284,亚太股份,6.86,-16.449,0.076,-17.731,0.115,
002798,帝欧家居,0.98,-16.443,0.073,-19.117,0.33,
000153,丰原药业,3.12,-16.441,0.065,-9.204,0.084,
002112,三变科技,1.84,-16.44,0.075,12.402,0.131,
600686,金龙汽车,6.07,-16.436,0.065,-33.454,0.181,
600774,汉商集团,2.27,-16.428,0.083,10.615,0.057,
002443,金洲管道,5.07,-16.421,0.064,-11.962,0.083,
600351,亚宝药业,6.92,-16.413,0.075,-11.175,0.064,
600594,益佰制药,7.92,-16.408,0.066,-28.99,0.139,
000586,汇源通信,1.93,-16.397,0.093,-17.529,0.119,
000908,景峰医药,7.0,-16.387,0.059,-3.861,0.051,
002382,蓝帆医疗,4.86,-16.374,0.054,-7.853,0.079,
600859,王府井,3.05,-16.346,0.06,-26.92,0.133,
002585,双星新材,8.52,-16.338,0.075,6.424,0.088,
002930,宏川智慧,0.61,-16.307,0.081,-36.503,0.138,
000619,海螺型材,3.6,-16.304,0.067,-7.541,0.055,
600509,天富能源,9.06,-16.299,0.071,-11.403,0.071,
002926,华西证券,5.25,-16.294,0.08,-7.173,0.073,
600706,曲江文旅,1.78,-16.286,0.064,-0.042,0.08,
601019,山东出版,4.27,-16.255,0.074,-5.266,0.043,
000988,华工科技,8.91,-16.244,0.068,-14.472,0.102,
600470,六国化工,5.22,-16.242,0.073,11.951,0.065,
601208,东材科技,6.27,-16.235,0.076,-7.909,0.067,
002642,荣之联,5.16,-16.232,0.078,-15.685,0.115,
600617,国新能源,8.98,-16.23,0.069,3.414,0.05,
600420,现代制药,5.75,-16.23,0.057,3.144,0.053,
000759,中百集团,6.81,-16.209,0.062,-21.463,0.106,
002549,凯美特气,6.2,-16.209,0.068,10.427,0.082,
600218,全柴动力,3.69,-16.179,0.074,3.071,0.068,
600480,凌云股份,3.62,-16.174,0.069,-11.852,0.067,
002758,华通医药,1.79,-16.16,0.092,-12.449,0.109,
600502,安徽水利,9.11,-16.148,0.14,-3.072,0.074,
002232,启明信息,4.04,-16.134,0.067,-3.313,0.068,
000756,新华制药,3.99,-16.124,0.065,-17.012,0.228,
000551,创元科技,4.0,-16.116,0.083,0.349,0.058,
002243,通产丽星,3.65,-16.092,0.056,18.636,0.16,
000531,穗恒运Ａ,6.85,-16.09,0.092,2.247,0.063,
600975,新五丰,6.53,-16.089,0.057,-8.59,0.083,
002567,唐人神,7.57,-16.08,0.075,8.781,0.051,
002835,同为股份,0.85,-16.067,0.079,-2.7,0.078,
002643,万润股份,8.92,-16.051,0.083,26.379,0.089,
600596,新安股份,6.87,-16.046,0.054,-22.798,0.148,
000715,中兴商业,2.79,-16.017,0.068,-6.954,0.056,
000557,西部创业,5.85,-16.016,0.071,15.836,0.103,
600933,爱柯迪,2.38,-16.015,0.077,-27.738,0.137,
600235,民丰特纸,3.51,-16.001,0.073,64.822,0.27,
002224,三 力 士,4.66,-15.991,0.077,2.404,0.047,
600295,鄂尔多斯,6.12,-15.972,0.055,-3.976,0.064,
000838,财信发展,6.32,-15.951,0.071,-12.29,0.095,
002791,坚朗五金,0.8,-15.95,0.077,-15.347,0.078,
600630,龙头股份,4.25,-15.947,0.075,5.561,0.067,
000026,飞亚达Ａ,3.57,-15.937,0.072,-11.584,0.065,
600215,长春经开,4.65,-15.931,0.074,-0.764,0.05,
002017,东信和平,3.45,-15.93,0.071,-5.629,0.066,
002351,漫步者,2.99,-15.898,0.069,-14.025,0.101,
002057,中钢天源,3.2,-15.882,0.064,-8.697,0.055,
600696,ST岩石,3.41,-15.879,0.073,22.364,0.062,
002087,新野纺织,8.16,-15.866,0.062,-13.774,0.053,
000419,通程控股,5.43,-15.854,0.065,-7.21,0.068,
002722,金轮股份,1.11,-15.848,0.108,3.003,0.077,
600702,舍得酒业,3.37,-15.84,0.06,-41.396,0.175,
600279,重庆港九,6.93,-15.84,0.103,-2.14,0.055,
600551,时代出版,5.06,-15.82,0.071,0.469,0.074,
002318,久立特材,8.21,-15.816,0.07,8.331,0.046,
000037,深南电A,3.39,-15.797,0.067,-16.612,0.089,
002343,慈文传媒,4.21,-15.793,0.198,-40.274,0.185,
000812,陕西金叶,6.69,-15.784,0.072,15.237,0.089,
001896,豫能控股,9.3,-15.769,0.064,-7.021,0.069,
600993,马应龙,4.3,-15.761,0.047,-17.021,0.079,
002293,罗莱生活,7.0,-15.73,0.05,-36.461,0.169,
002787,华源控股,1.02,-15.718,0.08,-26.291,0.184,
601579,会稽山,4.0,-15.715,0.065,-5.331,0.044,
002136,安 纳 达,2.14,-15.713,0.069,-9.094,0.066,
002708,光洋股份,2.4,-15.703,0.065,134.555,0.33,
600744,华银电力,8.28,-15.692,0.077,5.725,0.07,
000159,国际实业,4.81,-15.685,0.06,29.593,0.108,
000032,深桑达Ａ,2.79,-15.665,0.073,-2.225,0.066,
002088,鲁阳节能,2.08,-15.642,0.055,-34.699,0.138,
600141,兴发集团,6.01,-15.642,0.169,1.359,0.064,
600053,九鼎投资,4.34,-15.632,0.084,24.495,0.205,
000906,浙商中拓,6.61,-15.627,0.189,4.419,0.044,
002392,北京利尔,7.37,-15.611,0.051,0.855,0.047,
000921,海信家电,9.02,-15.61,0.063,-26.56,0.103,
002339,积成电子,3.3,-15.596,0.061,-4.954,0.057,
002397,梦洁股份,4.28,-15.595,0.065,8.863,0.039,
002327,富安娜,5.2,-15.588,0.047,-25.846,0.118,
600247,*ST成城,3.36,-15.588,0.065,17.326,0.115,
600192,长城电工,4.42,-15.587,0.062,3.572,0.051,
002649,博彦科技,4.17,-15.579,0.065,-10.811,0.106,
000923,河北宣工,1.98,-15.574,0.069,-1.107,0.1,
600797,浙大网新,9.41,-15.567,0.065,-16.043,0.12,
002713,东易日盛,0.77,-15.541,0.065,-18.483,0.088,
002687,乔治白,3.19,-15.525,0.065,21.437,0.119,
002403,爱仕达,2.93,-15.523,0.06,-0.066,0.057,
600371,万向德农,2.25,-15.519,0.093,-13.863,0.143,
002882,金龙羽,0.83,-15.518,0.082,-17.301,0.076,
002448,中原内配,4.62,-15.515,0.054,-17.149,0.082,
600587,新华医疗,4.03,-15.513,0.048,4.478,0.071,
600679,上海凤凰,1.91,-15.509,0.1,6.755,0.106,
000565,渝三峡Ａ,4.34,-15.484,0.072,-8.91,0.078,
002556,辉隆股份,6.99,-15.476,0.073,-6.196,0.08,
000869,张 裕Ａ,4.53,-15.474,0.051,-27.296,0.134,
600883,博闻科技,2.36,-15.441,0.077,1.532,0.076,
000862,银星能源,5.01,-15.422,0.074,3.573,0.067,
600841,上柴股份,5.22,-15.415,0.079,-20.022,0.1,
002325,洪涛股份,9.2,-15.407,0.06,-12.419,0.072,
600469,风神股份,5.62,-15.382,0.069,7.303,0.056,
000662,天夏智慧,3.74,-15.365,0.203,21.932,0.113,
000818,航锦科技,6.7,-15.364,0.057,-12.78,0.112,
000404,长虹华意,6.93,-15.348,0.066,-5.178,0.052,
000938,紫光股份,2.89,-15.304,0.05,-14.584,0.161,
002393,力生制药,1.82,-15.303,0.074,-4.032,0.064,
002891,中宠股份,0.54,-15.294,0.059,-16.503,0.112,
600716,凤凰股份,9.1,-15.287,0.079,-6.516,0.057,
002439,启明星辰,5.85,-15.276,0.077,-3.108,0.077,
600095,哈高科,3.61,-15.274,0.073,8.141,0.067,
600211,西藏药业,1.46,-15.26,0.042,-13.847,0.09,
002558,巨人网络,4.27,-15.237,0.041,-20.651,0.112,
002910,庄园牧场,0.74,-15.209,0.104,-36.505,0.207,
000679,大连友谊,3.56,-15.207,0.059,-6.867,0.108,
002409,雅克科技,1.83,-15.168,0.079,-17.99,0.126,
002724,海洋王,3.32,-15.165,0.112,2.747,0.058,
600851,海欣股份,7.38,-15.159,0.061,-6.444,0.103,
600771,广誉远,3.02,-15.153,0.056,-41.338,0.193,
000823,超声电子,5.37,-15.148,0.081,3.121,0.087,
002892,科力尔,0.26,-15.117,0.085,-14.537,0.069,
002328,新朋股份,3.25,-15.111,0.076,16.942,0.101,
600416,湘电股份,8.81,-15.11,0.071,-15.636,0.105,
600898,国美通讯,2.53,-15.107,0.07,-12.368,0.126,
600584,长电科技,9.85,-15.103,0.064,-37.034,0.195,
600197,伊力特,4.41,-15.101,0.047,-35.816,0.2,
000525,红 太 阳,5.07,-15.086,0.055,-9.348,0.061,
600213,亚星客车,2.2,-15.074,0.076,-17.973,0.113,
600894,广日股份,8.6,-15.06,0.065,0.502,0.05,
600791,京能置业,4.52,-15.06,0.073,-6.813,0.086,
000798,中水渔业,3.19,-15.053,0.069,-9.005,0.091,
002613,北玻股份,6.3,-15.044,0.066,-5.54,0.075,
002620,瑞和股份,3.04,-15.014,0.067,-11.266,0.078,
002373,千方科技,8.39,-15.009,0.058,-5.326,0.054,
002347,泰尔股份,3.19,-15.008,0.067,1.593,0.062,
